ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
TOM,Tomra Systems,Industrials,399.4,399.1,399.6,1274,,58959.39,0.0023,0.0281,0.1298,0.4318,0.4807,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,Waste Management,,397.7,395.0,326.059,0.006914759499999999,0.59650004,,401.6,,284344.0,,397.7,364.06766,2.75,395.0,,284344.0,,,,2.75,1588636800.0,0.391986,,,393.1,2.0,NOK,109350.0,,,,59018473472.0,,,308762.0,6.168125,393.1,399.9,,218400.0,109350.0,401.6,69.773125,,1.44,201.0,399.7,False,0.0069,98700.0,401.6,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,6.439,,0.07117000000000001,37.819,0.49962294,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,10.364225,0.0,1640908800.0,1593475200.0,,,108186195.0,61611032576.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,4500.0,86.81867,47 66 79 91 11,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,140.0,139.0,141.0,0,LP,857.43,,,0.0072,0.0636,0.1923,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,,140.0,144.0,135.23914,0.060714286,0.46240002,,144.0,,331.0,,140.0,138.23529,8.5,144.0,,331.0,,,,7.0,1585699200.0,0.200348,,,140.0,2.0,NOK,55.0,,,,857434176.0,,,571.0,2.1184866,140.0,141.0,,57000.0,55.0,149.0,9.408602,,,115.0,139.0,False,0.05,57000.0,144.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.922,,0.45233002,,0.12903225,,14.88,,6124530.0,,,305.61,,,,1577750400.0,0.0932,92504208.0,15.035,,,0.45810023,0.40230998,1640908800.0,1585612800.0,,,3828079.0,4420509696.0,,1335916800.0,340:240,,,-0.292,,,,,,,,https://logo.clearbit.com/totenbanken.no,,9.311606,47 61 14 12 65,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,11.4,11.4,11.65,13,,2449.12,0.0133,0.0364,0.0857,-0.1304,-0.1175,1324,Financial Services,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,,11.25,11.45,11.044058,0.004088889,0.158,,11.5,,27109.0,,11.25,10.925,0.046,11.45,,27109.0,,,,0.4,1584057600.0,1.192926,,,11.4,2.0,NOK,24561.0,,,,2449118976.0,,,16657.0,179.18634,11.4,11.65,,387700.0,24561.0,15.0,,,,7.5,11.4,False,0.0343,82400.0,11.5,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,178.627,,3.4989002,,-0.15413535,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,,4.398148,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2441471744.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,51.81818,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,113.0,110.0,113.0,0,LP,171.43,,,,-0.0348,0.0903,,Financial,,,,,[],,1.0,,Money Center Banks,,113.0,113.0,111.45652,0.03964602,0.0,,113.0,,106.0,,113.0,111.79411999999999,4.48,113.0,,106.0,,,,4.48,1591920000.0,0.201016,,,113.0,2.0,NOK,43.0,,,,171430048.0,,,91.0,2.5188816000000003,113.0,113.0,,,43.0,128.0,,,,98.0,111.0,False,0.040700004,,113.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.595,,0.36630002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,,0.536682,0.0,1640908800.0,1585612800.0,,,700022.0,653036032.0,,,,,,-0.485,,,,,,,,,,6.1627398,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,44.7,44.1,44.7,41,,1429.22,0.0276,0.0136,0.08779999999999999,0.1378,0.2707,0379,Healthcare,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,UllernchaussÃÂ©en 64,Biotechnology,,43.4,43.2,43.024640000000005,,0.0,,44.9,,15533.0,,43.4,42.135292,,43.2,,15533.0,,,,,,,,,42.4,2.0,NOK,12343.0,,,,1429215488.0,,,27186.0,,42.4,44.7,,,12343.0,76.0,,,,26.0,44.1,False,,,44.9,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-10.384,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.9681275,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,848147392.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,19.0,,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,126.0,125.8,126.2,317,,17004.49,0.0178,0.0161,0.0379,0.0544,0.5489,0214,Industrials,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,Engineering & Construction,,123.8,125.0,105.32138,0.04038772,1.8519,,127.2,,47561.0,,123.8,122.4,5.0,125.0,,47561.0,,,,,1588809600.0,0.546457,,,124.4,2.0,NOK,57547.0,,,,17004455936.0,,,111407.0,0.46037623,124.4,126.2,,355700.0,57547.0,127.2,15.671642000000002,,,72.95,126.0,False,,48800.0,127.2,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.883,,0.013669999999999998,24.883000000000003,0.5143732,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,288000000.0,2.3480000000000003,,,7.793653999999999,0.20325,1640908800.0,1585612800.0,,,188287200.0,32597000192.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,8499.0,53.662690000000005,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,13.45,13.45,13.5,37,,596.43,0.0151,0.0189,0.0508,0.4038000000000001,1.0165,0661,Healthcare,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,,13.25,13.2,9.778261,0.0754717,0.0,,13.5,,78670.0,,13.25,13.144117000000001,1.0,13.2,,78670.0,,,,1.0,1589932800.0,0.8658530000000001,,,13.2,2.0,NOK,44752.0,,,,596434880.0,,,243464.0,2.4117575,13.2,13.5,,14100.0,44752.0,15.0,11.495727,,,5.0,13.45,False,0.07550000400000001,34200.0,13.5,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.104,,-0.26928,6.796,0.8928572,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.1107972000000004,0.62490004,1640908800.0,1585612800.0,,,27755724.0,273004832.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,65.0,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,160.0,159.0,162.0,0,LP,352.59,,,0.039,0.0256,-0.0176,5700,Financial Services,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,Banks—Regional,,160.0,161.0,149.15218000000002,0.04375,0.35,,161.0,,4078.0,,160.0,152.08823999999998,7.0,161.0,,4078.0,,,,7.0,1588550400.0,0.382694,,,160.0,2.0,NOK,181.0,,,,352595200.0,,,732.0,3.3181372000000002,160.0,162.0,,34200.0,181.0,171.0,8.767123,,3.7,125.0,160.0,False,0.0438,38200.0,161.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.543,,0.41467,,-0.018404901,,18.25,,2203720.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.6164539000000001,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1545361792.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,8.353783,47 56 51 27 47,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,Vow,Industrials,20.15,20.1,20.2,216,,2194.33,0.027000000000000003,-0.0495,-0.1123,-0.3283,0.0833,1366,Industrials,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,Pollution & Treatment Controls,,19.62,19.62,23.519566,0.0050968396999999995,,,20.25,,322835.0,,19.62,22.139706,0.1,19.62,,322835.0,,,,0.1,1558656000.0,1.501742,,,19.5,2.0,NOK,195592.0,,,,2194334976.0,,,311469.0,5.7624345,19.5,20.2,,,195592.0,36.0,,,,12.2,20.15,False,0.0044,,20.25,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,5.837000000000001,,-0.03545,58.191,0.06920981400000001,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.307159,0.72224,1640908800.0,1577750400.0,,,25575256.0,2222877184.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,106.0,,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,13.14,13.12,13.16,173,,5549.09,0.0123,0.033,0.0379,-0.3978,-0.4254,1364,Industrials,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,Integrated Freight & Logistics,,12.98,12.84,14.143225,0.004622495999999999,0.5426,,13.22,,305696.0,,12.98,13.017647,0.06,12.84,,305696.0,,,,,1573516800.0,2.118466,,,12.78,2.0,NOK,204746.0,,,,5541113856.0,,,687911.0,1.4875473999999997,12.78,13.14,,0.0,204746.0,28.8,27.914894,,,7.58,13.08,False,,0.0,13.22,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.488,,-0.0545,22.228,-0.43169880000000005,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.3147495,0.75631,1640908800.0,1585612800.0,,,102062909.0,9268984832.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,9500.0,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,20.0,19.5,20.0,1,,533.47,0.0,0.0417,0.087,-0.1736,-0.2308,0166,Technology,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,Information Technology Services,Edvard Storms gate 2,20.0,20.0,18.860870000000002,0.08,1.4035001,,20.0,,5161.0,,20.0,18.738235,1.6,20.0,,5161.0,,,,,1588896000.0,0.9462360000000001,,,20.0,2.0,NOK,280.0,,,,533468000.0,,,8578.0,0.8093873,20.0,20.0,,0.0,280.0,25.6,8.849558,,,14.5,19.5,False,,0.0,20.0,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.804,,0.045900002,11.458,-0.20634925,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.3704261999999998,0.33957002,1640908800.0,1585612800.0,,,15650075.0,529909696.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,417.0,17.559261,,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,114.0,112.0,114.0,17,,3876.0,-0.0044,0.0088,-0.0339,-0.29510000000000003,-0.1585,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,,114.5,115.0,117.10797,0.0023580787,,,115.0,,4644.0,,114.5,115.25,0.27,115.0,,4644.0,,,,4.5,1588204800.0,1.239837,,,113.0,2.0,NOK,12874.0,,,,5076853248.0,,,10711.0,5.917078500000001,113.0,114.0,,13000.0,12874.0,179.0,41.155235,,2.82,86.8,112.0,False,0.039300002,50600.0,115.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.5760000000000005,,-0.23193000000000003,49.495,-0.1792115,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4431724999999997,0.62031,1640908800.0,1585612800.0,,,20705181.0,5642409984.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,47 67 58 40 80,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,114.0,113.0,115.0,2,,1206.12,0.0,0.0179,-0.0044,-0.2953,-0.1678,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,,114.0,114.0,116.89855,0.002368421,,,114.0,,166.0,,114.0,114.51471000000001,0.27,114.0,,166.0,,,,4.0,1588204800.0,1.239837,,,114.0,2.0,NOK,772.0,,,,5099117568.0,,,2246.0,5.9430275,114.0,115.0,,7700.0,772.0,180.0,,,2.84,84.2,113.0,False,0.035099998,12300.0,114.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWIB.OL,finmb_875518,no_market,,6.55,,-0.23193000000000003,49.299,-0.17985612,,,,10580000.0,,,33.109,,,,1577750400.0,0.49358,-199000000.0,-4.363,,,3.4431724999999997,0.21858000000000002,1640908800.0,1585612800.0,,,20705181.0,5620120064.0,,1097712000.0,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,47 67 58 40 80,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
