ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKBM-ME,Aker BioMarine,Consumer staples,97.5,97.3,97.5,163,,8539.64,0.0073,0.042800000000000005,0.023,,,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,Norway,[],http://www.akerbiomarine.com,1.0,OksenOeyveien 10,Drug Manufacturers—Specialty & Generic,96.79,96.9,95.31173000000001,,,,98.0,,99418.0,,96.79,93.2675,,96.9,,99418.0,,,,,,,,,96.4,2.0,NOK,29004.0,,,,,,,129120.0,,96.4,97.5,,,29004.0,114.0,,,,87.0,97.3,False,,,98.0,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,46.324,,-0.00658,217.82,-0.075549126,,,,,,,2.051,,,,1546214400.0,,-1022000.0,-0.015,,0.12594831,47.537785,,1609372800.0,1593475200.0,,,14751544.0,7195696128.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 00 00,PO Box 496,,,,,,,
AKERBP,Aker BP,Energy,161.9,161.85,161.95,1241,,58137.65,0.0097,0.0075,-0.1097,-0.413,-0.3728,1366,Energy,1703.0,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.akerbp.com,1.0,Building B,Oil & Gas E&P,160.35,159.75,166.00647,0.011400061999999999,,,162.75,,897402.0,,160.35,172.62361,1.828,159.75,,897402.0,,,,7.41,1596153600.0,1.6740959999999998,,,158.7,2.0,NOK,252967.0,,,,58137640960.0,,,819314.0,18.975998,158.7,161.95,,0.0,252967.0,297.9,95.23529,,,89.42,161.85,False,0.0464,0.0,162.75,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,19.648,,-0.031630002000000004,27.474,-0.39763337,,1.7,,359096000.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.12594831,30.449501,0.70299006,1640908800.0,1593475200.0,,,106384610.0,60196995072.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,47 51 35 30 00,Fornebuporten OksenOeyveien 10 Lysaker,,,,,,,
ACC-ME,Aker Carbon Capture,Industrials,6.01,6.01,6.1,2247,,3402.02,0.134,0.3356,,,,1366,Industrials,21.0,"Aker Carbon Capture AS provides carbon capture technologies. Its technologies mitigate the environmental cost of industry. The company's carbon capture process uses a mixture of water and organic amine solvents to absorb the CO2 that can be applied on emissions from various sources, such as gas, coal, cement, refineries, and waste-to-energy through to hydrogen and other process industries. Its portfolio of products include Just Catch, Big Catch, and Offshore Just Catch, as well as mobile test unit. The company is based in Lysaker, Norway. Aker Carbon Capture AS(OB:ACC-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akercarboncapture.com,1.0,OksenÃ¸yveien 8,Pollution & Treatment Controls,5.3,5.35,4.759031299999999,,,,6.2,,2691828.0,,5.3,4.759031299999999,,5.35,,2691828.0,,,,,,,,,5.1,2.0,NOK,8299853.0,,,,3402020864.0,,,5782910.0,,5.1,6.095,,,8299853.0,6.2,,,,3.85,6.005,False,,,6.2,OSL,AKER CARBON CAPTUR,Aker Carbon Capture AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ACC-ME.OL,finmb_677426400,no_market,,,,0.0,,0.049504995,,,,566060032.0,,,0.031,,,,,,,,,0.12594831,193.87097,,,1596153600.0,,,,2595952896.0,,,,,,,,,,,,,,https://logo.clearbit.com/akercarboncapture.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,4.12,4.1,4.12,2315,,2520.85,0.0874,0.2953,,,,1366,Energy,30.0,"Aker Offshore Wind Holding AS engages in the development of deep-water wind power production. It has a portfolio of development projects and prospects in Europe, North America, and Asia. The company is based in Lysaker, Norway. Aker Offshore Wind Holding AS(OB:AOW-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akeroffshorewind.com,1.0,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,3.7875,3.95,3.1678126,,,,4.3,,6823832.0,,3.7875,3.1678126,,3.95,,6823832.0,,,,,,,,,3.7939999999999996,4.0,NOK,9679849.0,,,,2520847360.0,,,10811343.0,,3.7939999999999996,4.1185,,,9679849.0,4.5,,,,1.99,4.104,False,,,4.3,OSL,AKER OFFSHORE WIND,Aker Offshore Wind Holding AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AOW-ME.OL,finmb_677430128,no_market,,,,0.0,,0.11070371,,,,612078976.0,,,0.494,,,,,,,,,0.12594831,8.337046,,,1596153600.0,,,,1897444352.0,,,,,,,,,,,,,,https://logo.clearbit.com/akeroffshorewind.com,47 67 51 30 00,,,,,,,,
AKSO,Aker Solutions,Energy,9.07,9.07,9.09,1298,,2466.52,0.0249,0.1041,-0.4178,-0.5584,-0.6315999999999999,1366,Energy,13000.0,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://akersolutions.com,1.0,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,8.85,8.88,9.045078,0.16384179999999998,0.0,,9.105,,2689503.0,,8.85,12.175278,1.45,8.88,,2689503.0,,,,,1428624000.0,2.065662,,,8.71,2.0,NOK,1837178.0,,,,2466522880.0,,,5260319.0,0.09359553,8.71,9.085,,58500.0,1837178.0,28.68,3.8927038,,,4.362,9.08,False,,156700.0,9.105,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.382,,-0.03779,15.89,-0.68471676,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.12594831,0.37760198,0.46942002,1640908800.0,1593475200.0,,,130222507.0,10074211328.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AKVA,AKVA Group,Industrials,64.6,64.0,64.4,3,LP,2138.67,0.0,0.0125,0.0287,-0.1148,-0.16449999999999998,4353,Industrials,1431.0,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,64.6,64.4,59.267628,0.015479877,15.3846,,64.6,,3068.0,,64.6,63.477776,1.0,64.4,,3068.0,,,,2.0,1582502400.0,0.719879,,,64.4,2.0,NOK,278.0,,,,2141903360.0,,,3700.0,0.70441383,64.4,64.4,,49600.0,278.0,79.0,11.273996,,,41.3,64.0,False,0.031,34200.0,64.6,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.063,,0.0013400001,28.483,-0.173913,,5.73,,33156400.0,,,31.016,,,,1577750400.0,0.13203,4087000.0,0.12300000000000001,,0.12594831,2.0827959,0.7511,1640908800.0,1593475200.0,,,8066625.0,3231748352.0,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,47 51 77 85 00,,525.20325,,,,,,
AMSC,American Shipping Company,Industrials,28.65,28.65,28.75,27,,1736.66,-0.0121,0.0269,-0.0139,-0.0504,-0.0761,1366,Industrials,3.0,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.americanshippingco.com,1.0,Building B,Marine Shipping,29.0,29.0,25.393381,0.011724138,2.1353,,29.0,,49547.0,,29.0,28.805555,0.34,29.0,,49547.0,,,,3.58,1598486400.0,0.966867,,,28.65,2.0,NOK,19279.0,,,,1736662656.0,,,62925.0,19.711508,28.65,28.75,,114600.0,19279.0,37.5,77.432434,,11.47,15.06,28.65,False,0.1236,172600.0,29.0,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,25.145,,0.106709994,26.009,-0.15204679999999998,,0.37,,60616500.0,,,2.6069999999999998,,,,1577750400.0,0.19708,9402000.0,0.155,,0.12594831,10.989643,0.28123000000000004,1640908800.0,1593475200.0,,,43989211.0,2215390720.0,,,,,,0.5710000000000001,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,OksenOeyveien 10,184.8387,,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,47.22,47.23,47.4,60,,1591.18,-0.0204,-0.0384,-0.1493,,,8400,Consumer Defensive,,"Andfjord Salmon AS engages in the shore based farming of Atlantic salmon. The company holds a license for 10,000 tons maximum allowed biomass (MAB) for land-based farming. Andfjord Salmon AS was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,Farm Products,48.2,48.2,53.09205,,0.0,,48.2,,12201.0,,48.2,52.042915,,48.2,,12201.0,,,,,,,,,47.215,2.0,NOK,25908.0,,,,1591173888.0,,,36891.0,966.3796,47.215,47.4,,,25908.0,65.0,,,,46.5,47.225,False,,,48.2,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,875.9580000000001,,0.0,,-0.18443310000000002,,,,33700600.0,,,8.402000000000001,,,,1577750400.0,,-10354177.0,-0.307,,0.12594831,5.619495,,1640908800.0,1593475200.0,,,,1442292736.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,,,,,,,,
ABT,Aqua Bio Technology,Materials,7.15,7.1,7.15,55,LP,109.79,-0.0069,-0.0949,0.5819,2.0556,2.4709,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,Biotechnology,7.2,7.2,3.8168344,0.13888889999999998,0.0,,7.35,,234485.0,,7.2,5.7291665,1.0,7.2,,234485.0,,,,,1496880000.0,1.357228,,,7.05,2.0,NOK,45104.0,,,,109791112.0,,,137909.0,124.50963999999999,7.05,7.15,,320000.0,45104.0,9.2,-13.240741,,,1.25,7.1,False,,330000.0,7.35,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,127.726,,0.0,-9.338,2.4285715,,-0.54,,15355400.0,,,0.06,,,,1577750400.0,0.02359,-10915715.0,-0.75,,0.12594831,119.16667,0.80484,1640908800.0,1593475200.0,,,1778057.0,112627288.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,,
AQUA,AqualisBraemar,Energy,5.4,5.25,5.4,10,,379.71,-0.0092,-0.0357,0.0,0.4612,0.4764,0161,Energy,439.0,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,Oil & Gas Equipment & Services,5.45,5.2,3.9507193999999997,0.0042201834999999995,,,5.4,,24935.0,,5.45,5.2202779999999995,0.023,5.2,,24935.0,,,,0.2,1591833600.0,1.156626,,,5.2,2.0,NOK,7716.0,,,,379708576.0,,,34517.0,5.011993,5.2,5.4,,385400.0,7716.0,5.9,38.57143,,,2.15,5.25,False,0.0377,402100.0,5.4,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.9830000000000005,,0.03333,130.504,0.36249995,,0.14,,70316400.0,,,0.696,,,,1577750400.0,0.07898,2525000.0,0.036000000000000004,,0.12594831,7.758621000000001,0.58599,1640908800.0,1593475200.0,,,20623810.0,377549408.0,,1468368000.0,25:1,,,-0.894,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,150.00002,,,,,,
ARCHER,Archer,Energy,2.1,2.08,2.1,34,,309.92,-0.0118,0.022,-0.2168,-0.34119999999999995,-0.5012,HM 08,Energy,4703.0,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,Oil & Gas Drilling,2.12,2.18,2.092,,0.0,,2.18,,187815.0,,2.12,2.2658334,,2.18,,187815.0,,,,,,2.754819,,,2.04,4.0,NOK,109583.0,,,,310164768.0,,,305458.0,0.39754522,2.04,2.1,,100400.0,109583.0,4.65,34.916668,,,1.1,2.075,False,,503000.0,2.18,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.0979999999999999,,-0.06473,9.883,-0.46329117,,0.06,,148050000.0,,,0.682,,,,1577750400.0,0.12627,-50500000.0,-0.341,,0.12594831,3.0718477,0.41856998,1640908800.0,1593475200.0,,,105861885.0,856861632.0,,1443398400.0,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,4th Floor 14 Par-la-Ville Road,,,,,,,
AZT,ArcticZymes Technologies,Health care,58.4,58.2,58.4,271,,2822.74,0.0,-0.0234,0.2041,,,9294,Healthcare,36.0,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,Biotechnology,58.4,58.0,,,0.0,,59.4,,,,58.4,,,58.0,,,,,,,,1.9650599999999998,,,57.8,2.0,NOK,118129.0,,,,2822746624.0,,,,21.720955,57.8,58.4,,,118129.0,59.4,,,,57.8,58.2,False,,,59.4,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,20.97,,0.30978,65.476,,,,,48334700.0,,,1.73,,,,1577750400.0,0.0896,40258000.0,0.833,,0.12594831,33.757225,0.3134,1640908800.0,1593475200.0,,,31030377.0,2725121280.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 00,PO Box 6463,70.10805,47 77 64 89 01,,,,,
ARCUS,Arcus,Consumer staples,40.7,40.4,40.7,17,,2759.49,-0.0025,0.0099,-0.0579,0.16210000000000002,0.1558,1483,Consumer Defensive,430.0,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,Beverages—Wineries & Distilleries,40.8,40.8,37.51143,0.040686276,0.59290004,,40.8,,21975.0,,40.8,41.322224,1.66,40.8,,21975.0,,,,1.66,1591833600.0,0.45178500000000005,,,40.5,2.0,NOK,25376.0,,,,2768137216.0,,,28485.0,0.9575091999999998,40.5,40.7,,0.0,25376.0,43.7,12.185628999999999,,,27.1,40.4,False,0.040999997,0.0,40.8,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.446,,0.06953,12.074000000000002,0.073684216,,3.34,,68013200.0,,,25.369,,,,1577750400.0,0.79032,201020992.0,2.7880000000000003,,0.12594831,1.6043203000000001,0.15168999,1640908800.0,1593475200.0,,,26168738.0,4180376832.0,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,47 67 06 50 00,Postbox 64,14.598278,,,,,,
AFK,Arendals Fossekompani,Industrials,3780.0,3760.0,3780.0,33,,8276.0,0.0219,0.0747,0.3047,0.4602000000000001,0.4943,4841,Utilities,2100.0,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,Utilities—Renewable,3660.0,3700.0,2732.0144,0.015300547,,,3800.0,,293.0,,3660.0,3112.7778,56.0,3700.0,,293.0,,,,70.0,1598227200.0,0.359036,,,3700.0,2.0,NOK,182.0,,,,8209150464.0,,,134.0,1.9121968,3700.0,3780.0,,2000.0,182.0,3860.0,,,,2100.0,3740.0,False,0.0186,1500.0,3800.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.676,,-0.0026100000000000003,22.525,0.41860459999999994,,,,2194960.0,,,1326.569,,,,1577750400.0,0.012560001000000001,-34194000.0,-5.33,,0.12594831,2.8193029999999997,0.86077005,1640908800.0,1593475200.0,,,298348.0,7195561472.0,,1524787200.0,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,47 37 23 44 00,,,,,,,,
ASETEK,Asetek,Information technology,83.0,82.5,84.7,241,,2128.64,0.0737,0.0614,0.0779,1.6774,2.4874,9220,Technology,100.0,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,Computer Hardware,77.3,76.8,53.705180000000006,0.0015006467,0.0,,85.0,,60360.0,,77.3,75.94444,0.11599999999999999,76.8,,60360.0,,,,,1493164800.0,0.858433,,,75.9,2.0,NOK,115352.0,,,,2099900032.0,,,64878.0,42.574459999999995,75.9,83.5,,262100.0,115352.0,91.3,276.66666000000004,,,18.02,82.3,False,,89800.0,85.0,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,38.758,,-0.01904,822.921,2.3978024,,0.3,,25300000.0,,,1.526,,,,1577750400.0,0.63678,-939000.0,-0.04,,0.12594831,54.390564000000005,0.008459999999999999,1640908800.0,1593475200.0,,,21423101.0,1911645056.0,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 47,Aalborg East,,45 96 45 00 48,,,,,
