ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SUNSB-ME,Sunndal Sparebank,Equity certificates,118.0,116.0,118.0,0,LP,159.55,,,0.0351,0.1043,0.1545,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",SunndalsÃ¸ra,Norway,[],http://sunndal-sparebank.no,1.0,Sunndalsveien 15,Banks—Regional,118.0,118.0,110.884895,0.06779661,0.2829,,118.0,,84.0,,118.0,115.057144,8.0,118.0,,84.0,,,,8.0,1585267200.0,0.20305399999999998,,,118.0,2.0,NOK,950.0,,,,160142528.0,,,211.0,1.6100875,118.0,118.0,,,950.0,118.0,,,,106.0,116.0,False,0.0678,,118.0,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,2.8989999999999996,,0.38784,,0.07272732,,,,1357140.0,,,376.695,,,,1577750400.0,0.015420001000000001,-3050000.0,-2.247,,,0.31325078,0.0,1640908800.0,1593475200.0,,,931366.0,288358752.0,,,,,,0.268,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,47 71 68 91 00,,,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
SUSB-ME,Surnadal Sparebank,Equity certificates,107.0,107.0,108.0,0,LP,215.0,,,-0.0093,0.0173,0.0723,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,Norway,[],http://www.bank.no,1.0,BÃ¥rdshaugvegen 7,Banks—Regional,107.0,107.0,106.22143,0.06542056,0.1973,,107.0,,416.0,,107.0,107.86111499999998,7.0,107.0,,416.0,,,,7.0,1583280000.0,0.263318,,,107.0,2.0,NOK,1700.0,,,,215641376.0,,,416.0,1.290408,107.0,108.0,,,1700.0,117.0,,,,100.0,107.0,False,0.0648,,107.0,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,2.658,,0.46785,,-0.023615717999999997,,,,2015340.0,,,430.75,,,,1577750400.0,0.03771,78183000.0,38.794000000000004,,,0.24840395,0.0,1640908800.0,1593475200.0,,,1899140.0,444169920.0,,,,,,0.495,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 00,,2.7581587000000005,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
TRVX,Targovax,Health care,6.69,6.69,6.73,40,,509.03,-0.0059,0.0183,0.034,-0.2363,0.2767,0283,Healthcare,19.0,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,Norway,[],http://www.targovax.com,1.0,Lilleakerveien 2C,Biotechnology,6.73,6.79,6.6180577000000005,,0.0,,6.79,,182519.0,,6.73,6.5971427,,6.79,,182519.0,,,,,,2.063253,,,6.68,2.0,NOK,56697.0,,,,509025408.0,,,284864.0,179.93121000000002,6.68,6.73,,0.0,56697.0,12.0,-2.3473685,,,3.515,6.69,False,,0.0,6.79,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRVX.OL,finmb_144098164,no_market,,168.137,,0.0,-3.8169999999999997,0.33797216,,-2.85,,76087504.0,,,4.755,,,,1577750400.0,0.25366,-120237000.0,-1.7480000000000002,,,1.4069399999999999,0.122279994,1640908800.0,1593475200.0,,,52946242.0,475659808.0,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,47 21 39 88 10,,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
TEAM,Team Tankers International,Industrials,3.06,3.0,3.14,2,,620.11,-0.0255,-0.0727,-0.1,-0.4333,-0.4632,HM 11,Industrials,88.0,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.teamtankers.com,1.0,Williams House,Marine Shipping,3.14,3.06,4.284676,,0.0,,3.06,,9213.0,,3.14,3.332,,3.06,,9213.0,,,,,,-0.25963800000000004,,,3.06,4.0,NOK,2215.0,,,,621121792.0,,,14795.0,2.0050285,3.06,3.2,,,2215.0,7.65,,,,2.9,3.0,False,,,3.06,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.37,,-0.08359,27.72,-0.4491228,,,,202980992.0,,,1.6480000000000001,,,,1577750400.0,0.00877,-25894000.0,-0.171,,,1.856796,0.113129996,1640908800.0,1593475200.0,,,139632852.0,734104192.0,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,4th Floor 20 Reid Street,,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
TECH,Techstep,Information technology,4.7,4.7,4.78,26,,765.13,-0.0289,0.199,0.6096,0.3864,0.3429,0667,Technology,210.0,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.techstepasa.no,1.0,BrynsallEen 4,Software—Application,4.84,4.86,2.766331,,0.0,,4.86,,423841.0,,4.84,3.3062856,,4.86,,423841.0,,,,,,0.529666,,,4.7,4.0,NOK,28516.0,,,,765127040.0,,,101602.0,0.69007266,4.7,4.78,,60000.0,28516.0,5.35,,,,1.95,4.7,False,,72100.0,4.86,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TECH.OL,finmb_371366152,no_market,,0.746,,-0.05524,29.674,0.34444450000000004,,,,162792992.0,,,2.884,,,,1577750400.0,0.027460001,-61245000.0,-0.313,,,1.6296808999999999,0.75827,1640908800.0,1593475200.0,,,28933275.0,827584192.0,,1457654400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,47 23 17 23 50,,,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
TEL,Telenor,Communication services,149.0,149.0,149.1,991,,208519.25,-0.0053,0.008100000000000001,0.0255,-0.0253,-0.1077,1360,Communication Services,20000.0,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.telenor.com,1.0,SnarÃ¸yveien 30,Telecom Services,149.8,149.8,148.53143,0.058077435999999996,2.1818,,150.65,,1304566.0,,149.8,146.25,8.7,149.8,,1304566.0,,,,8.6,1602115200.0,0.22771,,,149.0,2.0,NOK,469919.0,,,,212118601728.0,,,1512825.0,1.7384349,149.0,149.15,,301900.0,469919.0,186.55,14.910001000000001,,5.04,130.75,149.1,False,0.0574,230500.0,150.65,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,TEL.OL,finmb_658535,no_market,,2.951,,0.050980000000000004,7.9910000000000005,-0.1621924,,10.0,,1422659968.0,,,19.729,,,,1577750400.0,0.30785,5539999744.0,4.374,,,7.557403,0.53981996,1640908800.0,1593475200.0,,,613954891.0,360094629888.0,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,47 81 07 70 00,,34.087790000000005,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TGS,TGS-NOPEC Geophysical Company,Energy,108.0,107.8,108.0,682,,12660.67,0.0,0.0009,-0.2236,-0.5821000000000001,-0.5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THIN,Thin Film Electronics,Information technology,0.39,0.39,0.39,618,,272.24,0.1824,0.4516,0.1483,-0.6568,-0.273,0160,Technology,23.0,"Thin Film Electronics ASA designs, develops, and produces ultrathin energy storage solutions for wearable devices, connected sensors, and other applications. Its solid-state lithium battery technology enables it to produce rechargeable batteries with high energy densities and long product lifetimes. The company was founded in 2005 is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.thinfilmsystems.com,1.0,Fridtjof Nansens Plass 4,Electronic Components,0.33,0.34,0.69521654,,0.0,,0.39799999999999996,,6719173.0,,0.33,0.32295429999999997,,0.34,,6719173.0,,,,,,1.769277,,,0.34,4.0,NOK,12474078.0,,,,270437472.0,,,4980389.0,432.69995,0.34,0.391,,2859200.0,12474078.0,5.8,-7.803999999999999,,,0.2174,0.3902,False,,1223200.0,0.39799999999999996,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,THIN.OL,finmb_740992,no_market,,223.27,,0.0,-4.103,-0.7105263,,-0.05,,693073984.0,,,-0.086,,,,1577750400.0,0.06763,-63932000.0,-0.753,,,,0.02408,1640908800.0,1593475200.0,,,278333755.0,139543472.0,,1572566400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmsystems.com,47 22 42 45 00,,,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
TIETOO,TietoEVRY,Information technology,269.0,267.4,268.4,0,,31852.0,,,-0.0015,-0.0192,,2101,Technology,23789.0,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,Information Technology Services,269.0,265.8,252.04,,0.0,,269.8,,8978.0,,269.0,267.43887,,265.8,,8978.0,,,,6.79,1600732800.0,0.808433,,,265.8,2.0,NOK,5501.0,,,,32279461888.0,,,4814.0,,265.8,268.6,,,5501.0,317.0,,,,201.2,267.2,False,0.0252,,269.8,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,inf,,,,118444000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1593475200.0,,,54908237.0,31861417984.0,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,358 207 2010,P.O.Box 2,,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TOM,Tomra Systems,Industrials,359.0,358.9,359.4,2067,,52995.54,0.0084,-0.0229,-0.0909,0.2895,0.4617,1385,Industrials,4500.0,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,Waste Management,356.0,352.0,342.89007999999995,0.0077247190000000006,0.59650004,,362.5,,473789.0,,356.0,389.37222,2.75,352.0,,473789.0,,,,2.75,1588636800.0,0.429518,,,350.0,2.0,NOK,205446.0,,,,53128437760.0,,,271298.0,5.5525475,350.0,360.3,,218400.0,205446.0,426.0,62.809771999999995,,1.42,201.0,359.8,False,0.0077,98700.0,362.5,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,5.796,,0.07117000000000001,34.04,0.3713405,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,9.329877,0.0,1640908800.0,1593475200.0,,,108186195.0,55455285248.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,47 66 79 91 00,,78.154175,47 66 79 91 11,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,137.0,137.0,138.0,1,LP,839.06,0.0,-0.0214,-0.0214,0.0408,0.1667,2850,Financial Services,94.0,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,137.0,137.0,134.56116,0.062043797000000005,0.4321,,137.0,,492.0,,137.0,139.0,8.5,137.0,,492.0,,,,7.0,1585699200.0,0.159638,,,137.0,2.0,NOK,72.0,,,,839060608.0,,,375.0,1.9854300999999999,137.0,138.0,,57000.0,72.0,149.0,9.206989,,,115.0,137.0,False,0.0511,57000.0,137.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.19,,0.4264,,0.10483873,,14.88,,6124530.0,,,310.945,,,,1577750400.0,0.0932,92334208.0,14.632,,,0.44059238,0.40230998,1640908800.0,1593475200.0,,,3828079.0,4306510336.0,,1335916800.0,340:240,,,-0.040999999999999995,,,,,,,,https://logo.clearbit.com/totenbanken.no,47 61 14 12 00,,9.36304,47 61 14 12 65,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,12.2,12.0,12.2,8,,2608.79,0.0167,-0.0506,0.0563,-0.0694,-0.059,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,12.0,12.3,10.754892,0.0038333333,,,12.3,,14400.0,,12.0,11.518572,0.046,12.3,,14400.0,,,,0.4,1584057600.0,1.2741209999999998,,,12.15,2.0,NOK,12693.0,,,,2635627008.0,,,21223.0,208.2841,12.15,12.2,,387700.0,12693.0,15.0,,,,7.5,12.0,False,0.033299997000000005,82400.0,12.3,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,205.584,,0.0,,-0.111111104,,,,216035008.0,,,1.774,,,,1577750400.0,0.17005,-236400992.0,-1.087,,,6.8771133,0.75238997,1640908800.0,1593475200.0,,,53364566.0,2601459968.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,47 67 58 40 00,,,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,115.0,112.0,115.0,0,LP,174.46,,,0.0177,-0.0177,0.0894,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,Banks—Regional,115.0,115.0,110.34286000000002,0.038956523,0.7261,,115.0,,117.0,,115.0,111.69443999999999,4.48,115.0,,117.0,,,,4.48,1591920000.0,0.174012,,,115.0,2.0,NOK,20.0,,,,174464192.0,,,64.0,2.6323092,115.0,115.0,,,20.0,128.0,,,,98.0,114.0,False,0.039,,115.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,6.591,,0.34339002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,22759000.0,18.336,,,0.5461808000000001,0.0,1640908800.0,1593475200.0,,,703036.0,436834976.0,,,,,,-0.24600000000000002,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,47 53 43 03 00,,6.271815,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,49.3,49.3,49.6,21,,1576.29,0.0061,-0.0371,0.1333,0.2577,0.6433,0379,Healthcare,19.0,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.ultimovacs.com,1.0,UllernchaussÃ©en 64,Biotechnology,49.0,50.0,41.956115999999994,,0.0,,50.2,,18910.0,,49.0,46.01143,,50.0,,18910.0,,,,,,,,,48.6,2.0,NOK,2434.0,,,,1576293504.0,,,19000.0,,48.6,49.6,,,2434.0,76.0,,,,26.0,49.3,False,,,50.2,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-9.602,,,,,31973500.0,,,16.826,,,,1577750400.0,0.28586999999999996,-107843000.0,-3.824,,,2.9299892999999995,0.47478000000000004,1640908800.0,1593475200.0,,,18122906.0,1042281152.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,47 41 38 00 80,,,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,119.0,118.6,119.0,170,,16059.8,0.0017,0.0154,-0.0434,-0.0042,0.1912,0214,Industrials,8409.0,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,Engineering & Construction,118.8,118.8,105.94393000000001,0.04208754,0.0,,119.4,,56402.0,,118.8,122.77778,5.0,118.8,,56402.0,,,,,1588809600.0,0.566265,,,117.6,2.0,NOK,14883.0,,,,16059763712.0,,,96843.0,0.43029132,117.6,118.8,,355700.0,14883.0,130.0,14.800995,,,72.95,118.6,False,,48800.0,119.4,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.49,,0.013019999999999999,13.804,0.18800008,,8.04,,134956000.0,,,31.691,,,,1577750400.0,0.44726002,358000000.0,3.627,,,3.7550093999999996,0.20325,1640908800.0,1593475200.0,,,105584400.0,18303516672.0,,1178668800.0,5:1,,,-0.019,,,,,,,,https://logo.clearbit.com/veidekke.com,47 21 05 50 00,,32.809483,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,19.0,18.9,19.0,87,,842.55,0.0,0.0585,0.4504,0.9831,1.2466,0661,Healthcare,65.0,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.vistin.com,1.0,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,19.0,19.0,11.026259,0.05263158,,,19.15,,327738.0,,19.0,14.962857000000001,1.0,19.0,,327738.0,,,,1.0,1589932800.0,0.81024,,,18.85,2.0,NOK,94215.0,,,,842547392.0,,,180656.0,3.2502928,18.85,19.05,,14100.0,94215.0,19.15,16.239317,,,5.0,18.9,False,0.052800003,34200.0,19.15,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,2.8369999999999997,,-0.17864999,15.181,0.98329854,,1.17,,44344600.0,,,5.84,,,,1577750400.0,0.19695,-46436000.0,-1.044,,,3.2534245999999998,0.62490004,1640908800.0,1593475200.0,,,27381012.0,735420224.0,,,,,,47.511,,,,,,,,https://logo.clearbit.com/vistin.com,47 35 98 42 00,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
