ticker,zip,sector,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHY,0240,Basic Materials,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1,Drammensveien 260,Aluminum,Vakero,27.04,27.04,25.771015,0.04622781,0,,27.48,,4544125,,27.04,26.99206,1.25,27.04,,4544125,,,,,1589241600,0.937862,,,26.9,2,NOK,3534867,,,,56019656704,,,6817790,0.39414933,26.9,27.31,,410000,3534867,36.41,7.3494625,,,19.135,27.3,False,,1100,27.48,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000,EQUITY,NHY.OL,finmb_292387,no_market,,0.501,,-0.03373,7.071,,,3.72,,2048999936,,,36.912,,,,1577750400,0.29948,-4793999872,-2.341,,,0.7406806,0.34263,1640908800,1593475200,,,1339123950,71141957632,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 27 25,,35000,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NRC,1366,Industrials,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,,34.1,34.1,32.094204,,0,,34.5,,40142,,34.1,32.267647,,34.1,,40142,,,,,1524182400,0.394308,,,33.9,2,NOK,12159,,,,2490480896,,,70075,0.39425057,33.9,34.15,,,12159,65.5,,,,18.8,33.9,False,,,34.5,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.568,,-0.00602,33.825,-0.45000005,,,,72927696,,,38.059,,,,1577750400,0.34921002,-113000000,-0.682,,,0.8972911,0.20921,1640908800,1585612800,,,46721611,3585463552,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,1986,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NAS,1330,Industrials,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1,Oksenoyveien 3,Airlines,,2.005,2,12.109312,,0,,2,,20296964,,2.005,2.7159119,,2,,20296964,,,,,,1.308943,,,1.8155,4,NOK,46537051,,,,6573501952,,,44294443,0.15103894,1.8155,1.8455,,,46537051,48.17,,,,1.5,1.839,False,,,2,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.473,,-0.03712,17.289,-0.9489172,,,,3566739968,,,25.074,,,,1577750400,0.28066,-1615399936,-12.63,,,0.07350244,0.10098,1640908800,1577750400,,,1715766786,64091099136,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,9389,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NRS,7414,Consumer Defensive,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,221.6,222,224.11543,0.011164259,0.6852,,224.8,,15966,,221.6,227.02942,2.474,222,,15966,,,,2.47,1591315200,0.002903,,,218,2,NOK,12153,,,,9622394880,,,32079,1.7918751,218,224.2,,131900,12153,254,12.118918,,2.14,170.5,224.2,False,0.0112,42600,224.8,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.888,,0.22389999,25.316,0.11693549,,18.5,,42918800,,,76.735,,,,1577750400,0.14016,265951008,27.112,,,2.9217436,0.66208,1640908800,1585612800,,,13882894,10137592832,,1591315200,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,8.269401,175,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NTS,7970,Consumer Defensive,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1,Sentrumsgata 6,Farm Products,,70,67.5,66.31884,0.014285714,0.4688,,69.5,,733,,70,70.32353,1,67.5,,733,,,,1,1589414400,0.59069,,,67.5,2,NOK,1619,,,,8110495744,,,4267,5.0628643,67.5,69.5,,8300,1619,80,10.7424965,,1.26,46,68,False,0.0143,26300,69.5,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NTS.OL,finmb_49125655,no_market,,4.964,,0.1451,16.399,0.16666663,,6.33,,119272000,,,37.542,,,,1577750400,0.029240001,232440992,3.195,,,1.8113047,0.93716,1640908800,1585612800,,,33225408,7952291328,,1407888000,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,21.283255,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,0255,Healthcare,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,Medical Devices,,14.75,14.7,12.5138855,,0,,14.8,,12858,,14.75,14.725,,14.7,,12858,,,,,,,,,13.7,2,NOK,20405,,,,281787200,,,22030,1551.8882,13.7,14.65,,,20405,20.5,,,,5.902,14.3,False,,,14.8,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1406.531,,0,-17.487,Infinity,,,,19433600,,,0.954,,,,1577750400,0.11623,-13250616,-0.864,,,15.199162,0.77686,1640908800,1585612800,,,5984410,255393760,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,7,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
NOR,0158,Energy,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,,150.5,150,163.22754,,0,,155,,5180,,150.5,156.69118,,150,,5180,,,,,,0.279907,,,150,2,NOK,12170,,,,3737189376,,,18460,7.7696247,150,155,,50000,12170,283,9.043174,,,105,154,False,,200100,155,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,9.074,,0.43243,20.116,-0.47100174,,17.14,,24110900,,,28.22,,,,1577750400,0.13282,208000000,9.778,,,5.4925585,0.026600001,1640908800,1585612800,,,5919351,4364566016,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,15.8519125,29,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
OTS,1366,Industrials,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1,STRANDVEIEN 15,Marine Shipping,Lysaker,2.94,2.78,3.4400725,,0,,2.88,,2279,,2.94,2.8929412,,2.78,,2279,,,,,,1.334494,,,2.78,4,NOK,9562,,,,96133752,,,9462,6.054144,2.78,2.85,,150100,9562,8.51005,,,,2.5,2.8,False,,135600,2.88,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTS.OL,finmb_27340700,no_market,,9.507,,0.0085,26.943,-0.60054564,,,,34211300,,,1.752,,,,1577750400,0.12597999,-815000,0.004,,,1.6038812,0.047470003,1640908800,1577750400,,,32036792,150961104,,1574812800,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 49,702.49994,12,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
OKEA,7042,Energy,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1,Ferjemannsveien 10,Oil & Gas E&P,,8.98,9.1,10.671305,,0,,9.16,,19908,,8.98,9.405,,9.1,,19908,,,,,,,,,8.8,2,NOK,49988,,,,932777344,,,77657,0.34660545,8.8,9,,,49988,21.795,,,,5.7,8.82,False,,,9.16,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.046,,-0.31458,1.891,-0.5954044,,,,102503000,,,8.781,,,,1577750400,0.01676,-846585984,-8.663,,,1.0363284,0.8319,1640908800,1585612800,,,24737990,2816145920,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,,,207,,,,c252c57e-328d-3858-89e6-237abaed1554,
OET,185 47,Industrials,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,& 2 D. Falireos St N. Faliro,58.8,58.8,67.28696,0.008503402,0,,59.6,,30390,,58.8,56.80588,0.5,58.8,,30390,,,,5.06,1589846400,0.134883,,,58.2,2,NOK,24416,,,,1916653312,,,69446,19.334595,58.2,59.8,,0,24416,118,,,,51,59.2,False,0.0861,0,59.6,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,27.043,,-0.0864,61.833,-0.0953846,,,,32375900,,,11.711,,,,1577750400,0.24734,-8564631,-0.262,,,5.055076,0.59776,1640908800,1585612800,,,8221540,2680840192,,,,,,83.534,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 18 210,,,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
ODFB,5892,Industrials,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,20.8,20.6,22.254347,,0,,21.2,,1202,,20.8,20.461765,,20.6,,1202,,,,,1525824000,0.462253,,,20.6,2,NOK,6526,,,,1666425600,,,3796,1.8633875,20.6,21,,,6526,32,,,,17.6,20.6,False,,,21.2,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.257,,-0.02856,19.415,,,,,18756200,,,6.516,,,,1577750400,0.16443,-25544000,-0.325,,,3.2228363,0.37213,1640908800,1585612800,,,28257135,2912951552,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,,2383,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
OCY,1366,Industrials,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,,23.1,23.1,28.576448,0.0208658,,,23.5,,281950,,23.1,22.511765,0.482,23.1,,281950,,,,4.5,1594598400,1.147502,,,22.65,2,NOK,367042,,,,4019784448,,,473020,13.79473,22.65,23.05,,,367042,56.7,,,11.03,19.8,22.95,False,0.1998,,23.5,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,20.06,,-0.13520999,23.811,-0.5470588,,,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.9418607,0.63466,1640908800,1593475200,,,63943066,5845560320,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,17,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
NPRO,0250,Real Estate,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1,Stoperigata 2,Real Estate Services,,11.25,11.45,12.095145,0.012444445,0.3443,,11.45,,14595,,11.25,12,0.14,11.45,,14595,,,,0.28,1581379200,0.545876,,,11.25,2,NOK,10828,,,,5553292288,,,30415,2.8833294,11.25,11.3,,361700,10828,15.15,23.93617,,,9.24,11.2,False,0.0248,27100,11.45,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.827,,0.16937,21.734,-0.042553186,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.70032376,0.80237997,1640908800,1593475200,,,84182909,13149288448,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,17.36111,51,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
PEN,0201,Energy,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1,RuselOekkveien 14,Oil & Gas E&P,PO box 1444 Solli,10.38,10.3,11.127463,,0,,10.66,,238111,,10.38,10.953529,,10.3,,238111,,,,,,2.412891,,,10.16,2,NOK,194307,,,,719646976,,,587145,22.814068,10.16,10.46,,229700,194307,26,-209.2,,,4.9,10.4,False,,100000,10.66,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEN.OL,finmb_106684027,no_market,,22.916,,0.56109,20.13,-0.3346154,,-0.05,,68799904,,,1.147,,,,1577750400,0.23356001,14803000,0.268,,,9.119442,0.15358,1640908800,1585612800,,,48724059,722864512,,1464566400,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,,39.02985,23,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
NOFI,1364,Financial Services,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,Snaroyveien 36,Banks—Regional,,69.7,70,66.459206,0.045624107,0,,70.8,,142986,,69.7,69.1103,3.18,70,,142986,,,,,1588204800,1.537746,,,69.2,2,NOK,63942,,,,13133993984,,,420511,3.4396708,69.2,70.4,,795000,63942,102.8,6.574766,,,32.24,70.3,False,,50000,70.8,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.137,,0.48794997,,0.15588725,,10.7,,186695008,,,52.654,,,,1577750400,0.33036998,1863182976,9.98,,,1.3360808,0.32112998,1640908800,1585612800,,,105340787,19616335872,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,7.0490985,85,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
OLT,0105,Real Estate,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1,Stenersgata 2,Real Estate—Development,Sentrum PO Box 489,155.5,154.5,142.5587,0.02829582,,,156,,7194,,155.5,144.23529,4.4,154.5,,7194,,,,,1590105600,1.010452,,,154,2,NOK,8434,,,,16165187584,,,11752,4.1976595,154,156.5,,35400,8434,189.6,11.581291,,1.67,85.9,156,False,,7900,156,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OLT.OL,finmb_4469432,no_market,,10.431,,-0.13918,16.633,0.08589387,,13.47,,103623000,,,243.98,,,,1577750400,0.12808,-536000000,-5.51,,,0.63939667,0.78239995,1640908800,1585612800,,,26845655,40168402944,,1402444800,10:1,,,,,,,,,,,https://logo.clearbit.com/olt.no,,,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
ODF,5892,Industrials,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,21,21.3,22.597826,0.008714286,0,,21.5,,987,,21,20.985294,0.183,21.3,,987,,,,,1525824000,0.462253,,,21.1,2,NOK,25904,,,,1689854976,,,11502,1.8895861,21.1,21.4,,24000,25904,32,-107.5,,,17.1,21.3,False,,49000,21.5,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.275,,-0.02856,19.52,-0.16000003,,-0.2,,60020300,,,6.516,,,,1577750400,0.077800006,-25544000,-0.325,,,3.2995703,0.58329,1640908800,1585612800,,,28257135,2928706816,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,,2383,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
NOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODL,AB12 3LG,Energy,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,44 1224 856 000,United Kingdom,[],http://www.odfjelldrilling.com,1,Bergen House,Oil & Gas Drilling,Crawpeel Road Altens,11.8,11.82,13.645217,,0,,12.46,,611358,,11.8,11.291764,,11.82,,611358,,,,,1395100800,1.980255,,,11.76,2,NOK,1232689,,,,2893488384,,,1392180,3.5319092,11.76,12.22,,181500,1232689,33.8,87.28571,,,6.12,12.18,False,,820000,12.46,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ODL.OL,finmb_241631186,no_market,,4.956,,0.06548,12.332,-0.50792325,,0.14,,236783008,,,4.426,,,,1577750400,0.119320005,45717000,0.193,,,2.760958,0.60887,1640908800,1585612800,,,92589335,4060045824,,,,,,1.289,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 001,63.316063,2581,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
