ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AASB-ME,7630,Financial Services,29,"Aasen Sparebank provides various banking products and services in Norway. The company offers payment, billing, credit, overdraft, leasing, bank guarantee, and internet and mobile banking services; operating, tax deduction, client, and deposit accounts; and pension and retirement products, as well as bank cards. It also provides construction, corporate, car, mortgage, and small loans, as well as loans for other vehicles; and refinancing services. In addition, the company offers employee and business liability, health, personal, occupational injury, travel, collective accident, shop, property, office, landlord, craft, and commercial insurance products; farmer's accident, farm building agriculture, farmer's car, poultry, horse, pet, home agriculture, operating tools and crops, and agricultural machinery insurance products, as well as insurance for goods during transport, ATV / quad bikes, taxis, commercial vehicles, and trailers. Aasen Sparebank was founded in 1862 and is based in Ãsen, Norway.",Ãsen,Norway,[],http://aasen-sparebank.no,1,Stasjonsvegen 1,Banks—Regional,121,121,117.340576,0.0661157,0.67620003,,121,,158,,121,114.4,8,121,,158,,,,8,1583798400,0.40223,,,121,2,NOK,5,,,,122683112,,,39,1.1177295,121,126,,,5,153,,,,105,119,False,0.066700004,,121,OSL,AASEN SPAREBANK,Aasen Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,AASB-ME.OL,finmb_32425209,no_market,,6.483,,0.38182,,0.034188032,,,,1013910,,,501.01,,,,1577750400,0,41909000,41.334,,0.2004472,0.24151213,0,1640908800,1593475200,,,553343,711598464,,,,,,0.343,,,,,,,,https://logo.clearbit.com/aasen-sparebank.no,47 74 08 63 00,,2.9273722,47 74 08 63 01,,,,,
AQUA,0161,Energy,439,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://aqualisbraemar.com,1,Olav Vs gate 6,Oil & Gas Equipment & Services,5.5,5.7,3.8416667,0.004181818,,,5.7,,87800,,5.5,4.9337144,0.023,5.7,,87800,,,,0.2,1591833600,1.076655,,,5.55,2,NOK,88140,,,,390256032,,,46961,5.1512146,5.55,5.55,,385400,88140,5.9,39.642857,,,2.15,5.5,False,0.0357,402100,5.7,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.983,,0.03333,130.504,0.5277778,,0.14,,70316400,,,0.696,,,,1577750400,0.07898,2525000,0.036,,0.2004472,7.9741383,0.58599,1640908800,1593475200,,,20623810,377549408,,1468368000,25:1,,,-0.894,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,154.16667,,,,,,
AKVA,4353,Industrials,1431,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,Norway,[],http://www.akvagroup.com,1,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,64,64.4,59.750725,0.015625,15.3846,,64.4,,2767,,64,63.337143,1,64.4,,2767,,,,2,1582502400,0.655052,,,63.4,2,NOK,671,,,,2128640768,,,4500,0.70005214,63.4,64.2,,49600,671,79.4,11.204188,,,41.3,63.6,False,0.0313,34200,64.4,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKVA.OL,finmb_162314,no_market,,1.067,,0.0013400001,28.6,-0.19395465,,5.73,,33156400,,,31.016,,,,1577750400,0.13203,4087000,0.123,,0.2004472,2.0698993,0.7511,1640908800,1593475200,,,8066625,3245010944,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,47 51 77 85 00,,521.9512,,,,,,
ABT,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.aquabiotechnology.com,1,Fornebuveien 37,Biotechnology,5.65,5.65,3.4892755,0.17699115,0,,6.95,,182688,,5.65,5.1248574,1,5.65,,182688,,,,,1496880000,1.296747,,,5.45,2,NOK,230628,,,,105952264,,,172392,81.80442,5.45,6.9,,320000,230628,8.8,-12.777778,,,1.25,6.85,False,,330000,6.95,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ABT.OL,finmb_39453852,no_market,,61.676,,0,-6.143,1.825,,-0.54,,15355400,,,0.477,,,,1577750400,0.02359,-13215518,-1.03,,0.2004472,14.465409,0.80484,1640908800,1577750400,,,1789210,79882304,,1309132800,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,,
ASC,0250,Financial Services,275,"ABG Sundal Collier Holding ASA, together with its subsidiaries, provides investment banking, stock broking, and corporate advisory services in Norway, Sweden, Denmark, and internationally. It operates in two segments, Markets and Investment Banking. The Markets segment offers financial services, such as brokerage, trading and execution of equities, bonds, derivatives, structured products, and FX. The Investment Banking segment provides corporate advisory services, including ECM, DCM, mergers and acquisitions, and financial restructuring. The company also provides equity research, credit research, and corporate and strategic access services; and project finance services. ABG Sundal Collier Holding ASA was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.abgsc.com,1,Munkedamsveien 45 East,Capital Markets,4.505,4.505,3.8766305,0.048834626,0.8062,,4.61,,251406,,4.505,4.4482856,0.22,4.505,,251406,,,,0.22,1588118400,0.958768,,,4.505,4,NOK,452626,,,,2021401216,,,305665,1.4302198,4.505,4.58,,185000,452626,4.625,10.651162,,10.56,2.69,4.565,False,0.048800003,340000,4.61,OSL,ABG SUN COL HLDG,ABG Sundal Collier Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASC.OL,finmb_2972520,no_market,,1.09,,0.17288,,0.36722302,,0.43,,441353984,,,1.493,,,,1577750400,0.19143,244343008,0.459,,0.2004472,3.067649,0.18238,1640908800,1593475200,,,342202557,1540580992,,,,,,0.229,,,,,,,,https://logo.clearbit.com/abgsc.com,47 22 01 60 00,7th floor,9.978213,,,,,,
AKERBP,1366,Energy,1703,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.akerbp.com,1,Building B,Oil & Gas E&P,171.95,172.6,171.7674,0.010630997,,,173,,588133,,171.95,179.58858,1.828,172.6,,588133,,,,7.41,1596153600,1.664343,,,170.2,2,NOK,338083,,,,61781688320,,,1013488,20.165407,170.2,171.8,,0,338083,297.9,101.05882,,,89.42,171.7,False,0.042600002,0,173,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKERBP.OL,finmb_9048461,no_market,,21.444,,-0.031630002,29.985,-0.28354168,,1.7,,359614016,,,5.317,,,,1577750400,0.16023001,-96917000,-0.269,,0.2004472,32.311455,0.70299006,1640908800,1593475200,,,106384610,65699090432,,1261526400,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,47 51 35 30 00,Fornebuporten OksenOeyveien 10 Lysaker,,,,,,,
AKA,1366,Energy,2112,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",BÃ¦rum,Norway,[],http://akastor.com,1,Building B,Oil & Gas Equipment & Services,6.58,6.67,5.319348,,0,,6.9,,533414,,6.58,6.1305714,,6.67,,533414,,,,,1397174400,1.36353,,,6.44,2,NOK,44302,,,,1792625920,,,492658,0.31655058,6.44,6.58,,52200,44302,12.4,16.5,,,3.52,6.54,False,,227000,6.9,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKA.OL,finmb_874402,no_market,,0.719,,-0.0498,13.1,-0.4278261,,0.4,,271609984,,,14.855,,,,1577750400,0.25563,-152000000,-0.981,,0.2004472,0.44429487,0.51141,1640908800,1593475200,,,159931143,4073999872,,1175212800,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,47 21 52 58 00,OksenÃ¸yveien 10 Lysaker,,,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://akersolutions.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,9.325,9.4,9.432238,0.15549599,0,,9.4,,4769514,,9.325,13.630972,1.45,9.4,,4769514,,,,,1428624000,2.095818,,,9.13,2,NOK,1899402,,,,2514113024,,,6059846,0.0954014,9.13,9.27,,58500,1899402,30.2,3.9678113,,,4.362,9.255,False,,156700,9.4,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.394,,-0.03779,16.377,-0.64798033,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.2004472,0.38488758,0.46942002,1640908800,1593475200,,,130222507,10382866432,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AKER,1366,Energy,21865,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,Norway,[],http://www.akerasa.com,1,OksenOeyveien 10,Oil & Gas Equipment & Services,397.6,403,334.9855,0.029552313,0,,405.8,,96435,,397.6,400.8743,11.75,403,,96435,,,,11.75,1595289600,1.71777,,,399.4,2,NOK,50374,,,,29976502272,,,175554,0.63634926,399.4,403.6,,111700,50374,566,15.375238,,,182.2,403.4,False,0.0296,108400,405.8,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKER.OL,finmb_12074458,no_market,,1.877,,-0.08871,34.596,-0.14013839,,26.25,,74272800,,,251.432,,,,1577750400,0.19775999,-4124000000,-56.266,,0.2004472,1.6052054,0.70268,1640908800,1593475200,,,67696448,88427872256,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,47 24 13 00 00,,,47 24 13 01 01,,,,,
AFG,0663,Industrials,5524,"AF Gruppen ASA, a contracting and industrial company, engages in civil engineering, environment, building, property, energy, and offshore businesses primarily in Norway and Sweden. The company's Civil Engineering business area undertakes civil engineering and niche projects related to roads and railways, port facilities, airports, tunnels, foundation work, power, and energy, as well as onshore facilities for oil and gas. Its Energy and Environment business area provides smart and energy efficient services for buildings and industry; demolition services; and receiving, treating, and recycling of materials. The company's Building business area develops, engineers, and builds commercial, residential, and public buildings, as well as rehabilitation projects. Its Property business area develops residential units and commercial buildings. The Sweden business area engages in building, civil engineering, property, and environmental activities in Sweden. The company's offshore business area undertakes the removal, demolition, and recycling of offshore installations; and new building, modification, and maintenance works related to cranes, modules, and rig services, as well as heating, ventilation, air conditioning, and cooling systems. It also provides services related to the maintenance and modification of onshore facilities for the oil and gas industry. AF Gruppen ASA was founded in 1985 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.afgruppen.com,1,Innspurten 15,Engineering & Construction,165.6,166.2,166.93044,0.036231883,1.2996001,,169,,19372,,165.6,175.34857,6,166.2,,19372,,,,12,1589760000,0.439024,,,166.2,2,NOK,3428,,,,17683515392,,,16072,0.7170059,166.2,168.8,,178000,3428,185,20.071512,,5.45,124.5,168.2,False,0.0725,52100,169,OSL,AF GRUPPEN,AF Gruppen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFG.OL,finmb_6174594,no_market,,0.76,,0.030369999,15.312,-0.07226884,,8.39,,105009000,,,20.408,,,,1577750400,0.14407,749000000,7.291,,0.2004472,8.251665,0.60915,1640908800,1593475200,,,41049068,18742491136,,1263772800,5:1,,,-0.36,,,,,,,,https://logo.clearbit.com/afgruppen.com,47 22 89 11 00,,23.096968,,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,41.2,41.2,37.094963,0.04029126,0.59290004,,41.2,,33646,,41.2,41.182858,1.66,41.2,,33646,,,,1.66,1591833600,0.458083,,,40.8,2,NOK,4534,,,,2781740032,,,34003,0.9622145,40.8,41.2,,0,4534,43.7,12.24551,,,27.1,41,False,0.0403,0,41.2,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.453,,0.06953,12.134,0.12876713,,3.34,,68013200,,,25.369,,,,1577750400,0.79032,201020992,2.788,,0.2004472,1.612204,0.15168999,1640908800,1593475200,,,26132454,4200915456,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,47 67 06 50 00,Postbox 64,14.670014,,,,,,
AZT,9294,Healthcare,36,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://arcticzymes.com,1,Sykehusveien 23,Biotechnology,59.8,59,,,0,,60.6,,,,59.8,,,59,,,,,,,,1.34727,,,55.6,2,NOK,785532,,,,2890415104,,,,22.241661,55.6,59.8,,,785532,60.6,,,,55.6,59.4,False,,,60.6,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AZT.OL,finmb_13529463,no_market,,21.937,,0.30978,68.496,,,,,48334700,,,1.73,,,,1577750400,0.0896,40258000,0.833,,0.2004472,34.566475,0.3134,1640908800,1593475200,,,31030377,2850791424,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 00,PO Box 6463,71.78871,47 77 64 89 01,,,,,
ARCHER,HM 08,Energy,4703,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.archerwell.com,1,Par la Ville Place,Oil & Gas Drilling,2.26,2.28,2.1626306,,0,,2.3,,191812,,2.26,2.295143,,2.28,,191812,,,,,,2.885598,,,2.08,4,NOK,312482,,,,324229504,,,415885,0.4155723,2.08,2.19,,100400,312482,4.65,36.5,,,1.1,2.175,False,,503000,2.3,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.144,,-0.06473,10.293,-0.46445495,,0.06,,148050000,,,0.682,,,,1577750400,0.12627,-50500000,-0.341,,0.2004472,3.211144,0.41856998,1640908800,1593475200,,,105861885,892393664,,1443398400,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,4th Floor 14 Par-la-Ville Road,,,,,,,
ASA,6392,Consumer Defensive,87,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,Norway,[],http://www.atlanticsapphire.com,1,Daugstadvegen 445,Farm Products,100,100,111.76277,,0,,100,,115774,,100,113.365715,,100,,115774,,,,,,1.253558,,,98,2,NOK,37899,,,,7043066368,,,81307,1169.7502,98,99,,,37899,146,,,,68.2,98.8,False,,,100,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASA.OL,finmb_367799271,no_market,,1184.582,,0,-248.445,0.041666627,,,,71286096,,,2.493,,,,1577750400,0.33597,-35283000,-0.497,,0.2004472,39.630966,0,1640908800,1593475200,,,35772791,7132368896,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,78 64 31 14 04,,,,,,,,
AURG,1930,Financial Services,,"Aurskog Sparebank provides various banking products and services. The company accepts savings accounts; and offers mortgage, car, other vehicle, construction, green business, and corporate loans, as well as small loans and refinancing. It also offers various bank cards; insurance products and services; and pension, guarantee, overdraft, leasing, and mobile and online banking services. The company operates through its branches in BjÃ¸rkelangen, Ãrnes, Jessheim, and SÃ¸rumsand, Norway. Aurskog Sparebank was founded in 1846 and is headquartered in Aurskog, Norway.",Aurskog,Norway,[],http://aurskog-sparebank.no,1,Senterveien 15,Banks—Regional,200,200,187.99275,0.055,0.33580002,,200,,339,,200,194.2,11,200,,339,,,,11,1582761600,0.047038,,,200,2,NOK,200,,,,642835968,,,467,2.6789408,200,200,,37700,200,206,14.255168,,5.49,168,195,False,0.055,22000,200,OSL,AURSKOG SPAREBANK,Aurskog Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,AURG.OL,finmb_11340276,no_market,,13.936,,0.45536998,,0.12131512,,14.03,,3214180,,,402.525,,,,1577750400,0.00057,33194000,10.327,,0.2004472,0.49686354,0.26146,1640908800,1585612800,,,2172271,3344047104,,,,,,-0.42,,,,,,,,https://logo.clearbit.com/aurskog-sparebank.no,47 63 85 44 40,,19.366709,47 63 85 44 41,,,,,
AFK,4841,Utilities,2100,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,Utilities—Renewable,3080,3180,2670.652,0.018181818,,,3280,,360,,3080,2953.7144,56,3180,,360,,,,70,1598227200,0.299651,,,3160,2,NOK,234,,,,6978128384,,,103,1.6254488,3160,3180,,2000,234,3280,,,,2100,3160,False,0.0223,1500,3280,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.482,,-0.00261,19.915,0.29957807,,,,2194380,,,1326.569,,,,1577750400,0.012560001,-34194000,-5.33,,0.2004472,2.3971615,0.86077005,1640908800,1593475200,,,298348,6361696768,,1524787200,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,47 37 23 44 00,,,,,,,,
AUSS,5392,Consumer Defensive,6507,"Austevoll Seafood ASA, a seafood company, engages in the salmon, white fish, and pelagic businesses in Norway, the European Union, Eastern Europe, Africa, the Pacific, North America, South America, and Central America. The company is involved in the ownership and operation of fishing vessels, as well as farming, harvesting, processing, sale, and distribution of salmon and trout. It also produces white fish products, fishmeals, and fish oils; omega-3 oil; and canned and frozen fish products The company was founded in 1981 and is headquartered in StorebÃ¸, Norway. Austevoll Seafood ASA is a subsidiary of Laco AS.",StorebÃ¸,Norway,[],http://www.auss.no,1,Alfabygget,Farm Products,80.15,81,79.50181,0.031191515,0.7353,,81,,231992,,80.15,80.468575,2.5,81,,231992,,,,2.5,1590710400,-0.054006,,,79.65,2,NOK,69711,,,,16186284032,,,277271,0.7089364,79.65,80.3,,756000,69711,97.8,6.688907,,4.62,65.05,80.15,False,0.0312,741400,81,OSL,AUSTEVOLL SEAFOOD,Austevoll Seafood ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AUSS.OL,finmb_27488652,no_market,,1.462,,0.030079998,13.37,-0.12880433,,11.99,,201824000,,,61.05,,,,1577750400,0.20028,686803008,3.401,,0.2004472,1.3136773,0.57595,1640908800,1593475200,,,84852895,33390270464,,,,,,-0.322,,,,,,,,https://logo.clearbit.com/auss.no,47 56 18 10 00,,23.581299,47 56 18 10 03,,,,,
ATLA NOK,110,Energy,1,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,Oil & Gas E&P,5.8,5.62,6.7575364,,0,,5.62,,5578,,5.8,6.3657146,,5.62,,5578,,,,,,,,,5.52,2,NOK,732,,,,19816192,,,1630,,5.52,5.6,,0,732,9.9,,,,5.05,5.52,False,,0,5.62,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.29696965,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.2004472,,0,1640908800,1593475200,,,3535956,21605000,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,44 298 59 16 01,PO Box 1228,,,,,,,
