ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
GOGL,HM 08,Industrials,37,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.goldenocean.bm,1,Par-la-Ville Place,Marine Shipping,32.12,32.16,34.834965,0.0062266504,,,32.36,,479855,,32.12,35.09943,0.2,32.16,,479855,,,,2.24,1583366400,1.643812,,,31.36,2,NOK,545468,,,,4507525632,,,760644,6.2951016,31.36,31.6,,470900,545468,58.65,,,,26.5,31.52,False,0.0704,400000,32.36,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.207,,-0.17368001,33.571,,,,,143278000,,,9.101,,,,1577750400,0.2715,-124361000,-0.871,,,3.456763,0.36176997,1640908800,1593475200,,,91444125,5876760576,,1470009600,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,441 295 6935,14 Par-la-Ville Road PO Box HM 1593,,441 295 3494,,,,1296835d-cd18-3452-81bf-438952060e9a,
ICE,0484,Communication Services,229,"Ice Group ASA provides telecommunications services in Norway, Sweden, and Denmark. The company offers wireless data, voice, messaging, mobile broadband, telephony, and other related services. It provides its services primarily under the ice and Net1 brands. The company was formerly known as AINMT AS and changed its name to Ice Group ASA in August 2017. Ice Group AS was founded in 2015 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.icegroup.com,1,Nydalsveien 18B,Telecom Services,16.15,16.2,15.131295,,0,,16.9,,79444,,16.15,15.51,,16.2,,79444,,,,,,0.243373,,,15.5,2,NOK,813076,,,,3408628480,,,66958,1.691627,15.5,16.9,,,813076,23.3,,,,12.35,16.7,False,,,16.9,OSL,ICE GROUP ASA,Ice Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ICE.OL,finmb_291514639,no_market,,4.545,,-0.57568,-64.047,,,,,201694000,,,-7.744,,,,1577750400,0.03229,-1160000000,-5.76,,,,0.87522006,1640908800,1593475200,,,33255191,9158764544,,,,,,,,,,,,,,https://logo.clearbit.com/icegroup.com,47 21 00 00 00,,,,,,,76879d77-1bde-3635-83bd-241b93e2cfc7,
IFISH-ME,170,Consumer Defensive,37,"Ice Fish Farm AS operates as a fish farm in Iceland. The company engages in the farming, processing, and distribution of salmon fishes; and harvesting, processing, and packaging of line caught cod and haddock fishes. In addition, it operates smolt stations. The company sells its products through distributors, as well as retailers, suppliers, and supermarkets. It also exports its products. The company was incorporated in 2020 and is based in Seltjarnarnes, Iceland. Ice Fish Farm AS is a subsidiary of NTS ASA.",Seltjarnarnes,Iceland,[],http://www.icefishfarm.is,1,Nesbala 122,Farm Products,34.2,34.9,34.495136,,0,,35.7,,30027,,34.2,34.037,,34.9,,30027,,,,,,,,,34.6,2,NOK,53996,,,,1927800064,,,12051,7.213331,34.6,36,,,53996,42.735,,,,32,35.5,False,,,35.7,OSL,ICE FISH FARM AS,Ice Fish Farm AS,Europe/Oslo,CEST,False,7200000,EQUITY,IFISH-ME.OL,finmb_275808956,no_market,,6.873,,0.12777,27.209,,,,,54000000,,,21.727,,,,1577750400,,34146812,0.632,,,1.643117,,1640908800,1593475200,,,9491040,1836770944,,,,,,-0.607,,,,,,,,https://logo.clearbit.com/icefishfarm.is,354 896 0426,,56.48734,,,,,bbf47d02-2d72-3ef1-9930-7d22ee91b33f,
HBC,6005,Healthcare,51,"Hofseth BioCare ASA, a biotech company, offers value added biomarine ingredients and finished products for the human nutrition, and pet and feed markets in Norway. Its products include OmeGo salmon oil; ProGo, a salmon protein hydrolysate powder used as a fast absorbing protein supplement; and CalGo, a marine calcium powder produced from salmon bones that enhances bone density and bone deposition in older individuals. The company has a research agreement with Stanford University School of Medicine to investigate the gastro-intestinal-protective properties of HBC's salmon protein hydrolysate peptides in children and adults with GI tract disorders. The company was founded in 2000 and is headquartered in Ãlesund, Norway.",Ãlesund,Norway,[],http://www.hofsethbiocare.no,1,Havnegata 11,Biotechnology,8.36,8.42,8.423165,,0,,8.88,,89431,,8.36,8.577714,,8.42,,89431,,,,,,0.819277,,,8.42,2,NOK,31261,,,,2895807232,,,49585,36.685974,8.42,8.6,,,31261,10.95,,,,4.93,8.6,False,,,8.88,OSL,HOFSETH BIOCARE AS,Hofseth BioCare ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HBC.OL,finmb_138820134,no_market,,35.396,,-1.13843,-44.425,,,,,329068992,,,0.317,,,,1577750400,0.23933001,-89862000,-0.279,,,27.760252,0.52830005,1640908800,1593475200,,,140435569,2793963776,,,,,,,,,,,,,,https://logo.clearbit.com/hofsethbiocare.no,47 73 10 22 00,,,,,,,6bd38704-57b8-3fb3-9c4b-d15b5b6fff8e,
HAFNIA,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,Bermuda,[],http://www.hafniabw.com,1,Washington Mall Phase 2,Marine Shipping,15.6,15.58,17.021465,0.01051282,0.2988,,15.68,,123740,,15.6,15.8880005,0.164,15.58,,123740,,,,3.9,1599004800,,,,15.08,2,NOK,89878,,,,5620230656,,,149551,5.913499,15.08,15.56,,,89878,29.23,,,,14.6,15.52,False,0.258,,15.68,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,7.036,,0.21746,18.174,,,,,363064000,,,3.345,,,,1577750400,0.017380001,206678000,0.57,,,4.6278024,0.66471,1640908800,1593475200,,,114238207,6687113728,,,,,,7.148,,,,,,,,https://logo.clearbit.com/hafniabw.com,,4th Floor Suite 400 22 Church Street,27.157894,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
IDEX,0191,Technology,99,"IDEX Biometrics ASA engages in the design, development, and sale of fingerprint identification and authentication solutions in Europe, the Middle East, Africa, the Americas, and Asia. The company offers IDEX Biometrics for the biometrics smart card market, including biometric fingerprint sensors for use in dual interface, contactless only, and contact only smart cards; biometric fingerprint modules for contact based smart cards; and on-card enrollment solutions for remote in-person enrollment. It primarily serves biometric payment card market, as well as offers its products and solutions for other markets, including access control, identification, healthcare, and the Internet of Things. The company was formerly known as Idex ASA and changed its name to IDEX Biometrics ASA in May 2019. IDEX Biometrics ASA was founded in 1996 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.idexbiometrics.com,1,Dronning Eufemias gate 16,Software—Application,2.075,2.075,1.4150215,,0,,2.485,,5520007,,2.075,1.7434857,,2.075,,5520007,,,,,,2.716265,,,2.035,4,NOK,21521834,,,,1949574400,,,4825253,4506.1655,2.035,2.44,,5500,21521834,2.485,-9.203703,,,0.2905,2.43,False,,123000,2.485,OSL,IDEX BIOMETRICS,IDEX Biometrics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,IDEX.OL,finmb_20344818,no_market,,3619.195,,0,-61.144,,,-0.27,,788091008,,,0.019,,,,1577750400,0.3387,-26832436,-0.04,,,130.78947,0.30587,1640908800,1593475200,,,531772047,1565830272,,1268179200,1:3,,,,,,,,,,,https://logo.clearbit.com/idexbiometrics.com,47 67 83 91 19,,,,,,,b18310f5-8716-396e-afd5-d9b05fd70b6c,
HEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLNG,HM 12,Energy,437,"HÃ¶egh LNG Holdings Ltd., together with its subsidiaries, provides floating energy solutions worldwide. The company operates through four segments: HMLP, Operations, Business Development, and Project Execution. It owns and operates floating LNG import terminals, floating storage and regasification units (FSRUs), and LNG carriers (LNGCs). The company also acquires FSRUs, LNGCs, and other LNG infrastructure assets under long-term charters. As of December 31, 2019, it operated a fleet of two LNG transportation vessels, and ten floating storage and regasification units. The company is also involved in the commercial management and bareboat hiring; and business development and project execution activities. In addition, it owns ships. The company is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.hoeghlng.com,1,Canonâs Court,Oil & Gas Midstream,11.06,10.5,11.49,0.0067811934,,,11.1,,55949,,11.06,11.599428,0.075,10.5,,55949,,,,,1583366400,1.600602,,,10.5,2,NOK,23798,,,,844864384,,,76692,2.4464145,10.5,11.1,,246100,23798,37.25,24.622223,,4.09,8.12,11,False,,28200,11.1,OSL,HOEGH LNG HOLDINGS,Höegh LNG Holdings Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,HLNG.OL,finmb_875057,no_market,,8.305,,-0.098629996,14.578,,,0.45,,76251296,,,3.93,,,,1577750400,0.30419,-34062000,-0.451,,,2.8193383,0.49327,1640908800,1593475200,,,35959358,2868230144,,,,,,,,,,,,,,https://logo.clearbit.com/hoeghlng.com,,22 Victoria Street,,,,,,4f4b7614-8784-3a33-89c1-234ba734a35b,
INDUCT-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTA-ME,0277,Financial Services,29,"Instabank ASA provides various banking products and services in Norway. The company offers savings accounts; debt and loan refinancing; and consumer loans, as well as loans for vehicles and boats; and credit cards. It also provides insurance products. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.instabank.no,1,Drammensveien 175,Banks—Regional,1.05,1.05,1.1999834,,0,,1.05,,167411,,1.05,1.1999834,,1.05,,167411,,,,,,1.632926,,,0.9901,4,NOK,269271,,,,344284448,,,141330,2.0985022,0.9901,1.06,,,269271,1.8,,,,0.9252,0.9901,False,,,1.05,OSL,INSTABANK ASA,Instabank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INSTA-ME.OL,finmb_403805219,no_market,,2.626,,0.26518,,,,,,332641984,,,1.678,,,,1577750400,,43506000,0.131,,,0.61680573,,1640908800,1593475200,,,65723414,430806240,,,,,,0.024,,,,,,,,https://logo.clearbit.com/instabank.no,47 21 51 93 00,,7.900763,,,,,478e5424-ba23-3926-bc42-c5668bd42d04,
INSR,0667,Financial Services,,"Insr Insurance Group ASA, a non-life insurance company, focuses on property and casualty insurance for the retail, and small and medium sized enterprises in Norway. It serves customers through insurance agents and partners. The company was formerly known as Vardia Insurance Group ASA and changed its name to Insr Insurance Group ASA in October 2016. Insr Insurance Group ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.insr.io,1,ÃstensjÃ¸veien 43,Insurance—Property & Casualty,0.654,0.654,2.9760432,,0,,0.71,,2843135,,0.654,1.0979999,,0.654,,2843135,,,,,,-0.001807,,,0.622,4,NOK,1436678,,,,93641552,,,1701072,0.12094297,0.622,0.66,,0,1436678,8.66,0.95757574,,,0.47,0.632,False,,0,0.71,OSL,INSR INSURANCE GRP,Insr Insurance Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,INSR.OL,finmb_224209079,no_market,,-0.906,,-0.42993,-46.038,,,0.66,,148167008,,,0.608,,,,1577750400,0.33027,-253384000,-2.429,,,1.0394738,0.05116,1640908800,1593475200,,,125527082,-701186176,,1476835200,1:10,,,,,,,,,,,https://logo.clearbit.com/insr.io,47 22 91 34 15,,,,,,,6cc1e5cf-04e4-37ed-8fec-1f51d6ca8bc0,
IOX,0251,Energy,52,"Interoil Exploration and Production ASA, together with its subsidiaries, operates as an upstream oil exploration and production company in Columbia and Norway. The company acquires, explores for, develops, and operates oil and natural gas properties. Its portfolio includes production licenses, such as Puli C and Altair; and exploration license, LLA 47. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.interoil.no,1,RuselÃ¸kkveien 14,Oil & Gas E&P,1.244,1.24,1.5731654,,0,,1.398,,535505,,1.244,1.8124286,,1.24,,535505,,,,,,2.69759,,,1.24,4,NOK,1233965,,,,200315248,,,557102,15.823939,1.24,1.314,,712800,1233965,4.28,134,,,0.941,1.29,False,,765000,1.398,OSL,INTEROIL ASA,Interoil Exploration and Production ASA,Europe/Oslo,CEST,False,7200000,EQUITY,IOX.OL,finmb_24067242,no_market,,15.14,,-0.69238997,74.23,,,0.01,,157114000,,,0.05,,,,1577750400,0.03111,-8765000,-0.088,,,26.800001,0.38823003,1640908800,1593475200,,,92610672,191663008,,1436140800,1:10,,,,,,,,,,,https://logo.clearbit.com/interoil.no,47 67 51 86 50,,,47 67 51 86 60,,,,b3ab5037-cbc8-3ee8-867c-47f0893b4b0b,
KID,3426,Consumer Cyclical,1033,"Kid ASA, together with its subsidiaries, operates as a home textile retailer in Norway. It designs, sources, markets, and sells a range of home and interior products, including textiles, curtains, bed linens, and other interior products. The company provides its products under the Kid, Dekosol, and Nordun brands. As of December 31, 2019, it operated 144 stores, as well as an online sales platform. Kid ASA also offers logistics services. The company was formerly known as Nordisk Tekstil Holding AS. Kid ASA was founded in 1937 and is headquartered in Lier, Norway.",Lier,Norway,[],http://www.kid.no,1,Gilhusveien 1,Specialty Retail,82.2,82.2,64.615105,0.014598541,0.3774,,85.4,,40128,,82.2,79.97714,1.2,82.2,,40128,,,,2.4,1591228800,0.921284,,,81.6,2,NOK,87813,,,,3414196736,,,52313,1.2263986,81.6,84,,87700,87813,87.8,22.281168,,,32,82.4,False,0.0292,61200,85.4,OSL,KID ASA,Kid ASA,Europe/Oslo,CEST,False,7200000,EQUITY,KID.OL,finmb_312903943,no_market,,1.667,,0.09277,11.326,,,3.77,,40645200,,,28.104,,,,1577750400,0.30815,258268992,6.354,,,2.9888983,0.48324,1640908800,1593475200,,,25654007,4641885696,,,,,,32.881,,,,,,,,https://logo.clearbit.com/kid.no,47 94 02 60 00,Gullaug,13.220018,,,,,31cdbfc7-e13b-3cd8-a710-58e1dc0d832b,
JAEREN,4340,Financial Services,76,"JÃ¦ren Sparebank provides various financial products and services in Norway. It offers accounts; bank guarantees, construction loans, overdrafts, leasing services, and corporate loans; payment and cards services; and savings and pension products. The company also provides liability, health, personal, occupational injuries, travel, accident, business, shop, property, craft, commercial, landlord, and vehicle insurance products, as well as insurance for farm building agriculture, and operating tools and crops. It serves construction, property, trade and services, and agriculture industries. The company is headquartered in Bryne, Norway.",Bryne,Norway,[],http://www.jaerensparebank.no,1,Jernbanegata 6,Banks—Regional,160,160,153.79137,0.046875,0.5172,,160,,235,,160,163.62857,7.5,160,,235,,,,7.5,1585699200,0.334337,,,158,2,NOK,517,,,,784256384,,,126,2.3255556,158,161,,50000,517,172,11.324786,,4.4,129,157,False,0.0469,50000,160,OSL,JAEREN SPAREBANK,Jæren Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,JAEREN.OL,finmb_32370960,no_market,,11.352,,0.41177,,,,14.04,,4932430,,,378.365,,,,1577750400,0.04163,72406000,14.464,,,0.42022917,0.85025,1640908800,1593475200,,,939120,3828287232,,,,,,-0.015,,,,,,,,https://logo.clearbit.com/jaerensparebank.no,47 91 50 32 90,PO Box 325,10.99281,,,,,f3fcf386-bd9d-32a1-8ee9-4d73bac05abf,
KOMP,1366,Financial Services,140,"Komplett Bank ASA provides unsecured financing to private individuals in the Norwegian, Sweden, Finland, and German markets. It offers deposit products, consumer loans, credit cards, and point of sale finance products. The company was formerly known as AlfaB Prosjekt ASA and changed its name to Komplett Bank ASA in 2014. Komplett Bank ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.komplettbank.no,1,Vollsveien 2A,Banks—Regional,6.64,6.68,5.948777,,0,,6.68,,242593,,6.64,7.016857,,6.68,,242593,,,,,,1.689759,,,6.54,2,NOK,85848,,,,1227420032,,,338116,1.8722087,6.54,6.56,,0,85848,13.1,2.501901,,,2.705,6.56,False,,0,6.68,OSL,KOMPLETT BANK ASA,Komplett Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,KOMP.OL,finmb_250853534,no_market,,-0.047,,0.28691,,,,2.63,,186538000,,,11.646,,,,1577750400,0.33189,185213552,0.973,,,0.56500083,0.24844,1640908800,1593475200,,,85531730,-30717440,,,,,,0.254,,,,,,,,https://logo.clearbit.com/komplettbank.no,47 21 00 74 50,,6.76259,,,,,d7d37551-df93-3624-a4cc-c25b4540f9f9,
JPK-ME,N1 7GU,Energy,,"J.P. Kenny Petroleum Limited operates as an oil and gas exploration and production company in South America. It primarily focuses on acquiring oil and gas development and/or production assets with exploration upside in Colombia. The company is based in London, the United Kingdom.",London,United Kingdom,[],http://www.jpkpetroleum.com,1,20-22 Wenlock Road,Oil & Gas E&P,6.1,6.1,6.1,,0,,6.1,,0,,6.1,6.1,,6.1,,0,,,,,,-0.021698,,,6.1,2,NOK,0,,,,70544672,,,0,352.72336,6.1,0,,,0,6.1,,,,6,0,False,,,6.1,OSL,J.P. KENNY PETROLE,J.P. Kenny Petroleum Limited,Europe/Oslo,CEST,False,7200000,EQUITY,JPK-ME.OL,finmb_537791671,no_market,,355.387,,-2.75132,,,,,,11563700,,,-0.193,,,,1577750400,,-550263,-0.048,,,,,1640908800,1577750400,,,2182727,71077432,,,,,,,,,,,,,,https://logo.clearbit.com/jpkpetroleum.com,44 4741 608 667,,,,,,,02aa7eef-b129-3983-accc-fef340dc5837,
KCC,0283,Industrials,,"Klaveness Combination Carriers ASA owns and operates combination carriers in Norway, Far East, the Middle East, Australia, Brazil, and North America. As of December 31, 2019, it operated nine specialized caustic-bulk combination carriers to transport caustic soda solutions (CSS), floating fertilizers, and molasses, as well as various types of dry bulk commodities; and three clean petroleum products-bulk combination carrier that transports clean petroleum products and heavy liquid cargoes such as, CSS, as well as various types of dry bulk products. The company was founded in 2018 and is headquartered in Oslo, Norway. Klaveness Combination Carriers ASA is a subsidiary of Klaveness Ship Holding AS.",Oslo,Norway,[],http://www.combinationcarriers.com,1,Drammensveien 260,Marine Shipping,34.4,33.2,35.46547,0.0023255812,0.1815,,34.4,,4713,,34.4,36.405716,0.08,33.2,,4713,,,,1.06,1597968000,,,,33.2,2,NOK,292,,,,1651093376,,,2228,10.279052,33.2,34.1,,,292,50,,,,25.1,33.7,False,0.0318,,34.4,OSL,KLAVENESS COMB CAR,Klaveness Combination Carriers ASA,Europe/Oslo,CEST,False,7200000,EQUITY,KCC.OL,finmb_581291271,no_market,,11.791,,0.099300005,42.16,,,,,47996900,,,4.392,,,,1577750400,0.06436,15950000,0.258,,,7.8324227,0.79573995,1640908800,1593475200,,,11385450,1893948544,,,,,,,,,,,,,,https://logo.clearbit.com/combinationcarriers.com,47 22 52 60 00,,133.33334,,,,,3dab41d0-a2b6-3aa8-bad2-cbfa75ecb759,
