ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,state
AKBM-ME,Aker BioMarine,Consumer staples,91.11,91.11,91.4,107,,7979.97,-0.0005,0.0123,0.0067,,,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1.0,OksenOeyveien 10,,Drug Manufacturers—Specialty & Generic,91.16,91.12,95.64667,,,,92.0,,92368.0,,91.16,95.25235,,91.12,92368.0,,,,,,,,,90.25,2.0,NOK,,4753.0,,,,,,,147810.0,,90.25,91.4,,,4753.0,114.0,,,,87.0,91.11,False,,,92.0,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AKBM-ME.OL,,,finmb_884321,2be5cc19-d0dc-300a-b136-89014cc2fdb2,no_market,,43.684,,-0.00658,205.40900000000002,inf,,,,,,,2.051,,,,1546214400.0,,-1022000.0,-0.015,,,44.42223,,1609372800.0,1593475200.0,,,14751544.0,6785678848.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,PO Box 496,
AKERBP,Aker BP,Energy,172.6,172.5,172.6,762,,62069.29,-0.0083,-0.0143,-0.0519,-0.3742,-0.1885,1366,Energy,1703.0,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1.0,Building B,,Oil & Gas E&P,174.05,174.1,174.9587,0.010502728999999999,,,174.25,,568192.0,,174.05,180.91176000000002,1.828,174.1,568192.0,,,,7.41,1596153600.0,1.6643430000000001,,,171.5,2.0,NOK,,152107.0,,,,61979475968.0,,,1234753.0,20.229965,171.5,172.4,,,152107.0,297.9,,,,89.42,172.3,False,0.0419,,174.25,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,True,7200000.0,,EQUITY,AKERBP.OL,,,finmb_9048461,b2df1cee-3893-359b-b226-97dcf0c14eee,no_market,,21.691,,-0.031630002000000004,30.329,-0.23122787,,,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,,32.414898,0.70299006,1640908800.0,1593475200.0,,,106384610.0,66454282240.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,Fornebuporten OksenOeyveien 10 Lysaker,
ACC-ME,Aker Carbon Capture,Industrials,5.62,5.66,5.7,2663,,3181.83,0.1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,3.99,3.99,4.0,3790,,2442.19,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKSO,Aker Solutions,Energy,10.36,10.33,10.36,855,,2817.33,-0.0354,-0.0574,-0.1442,-0.4966,-0.524,1366,Energy,13000.0,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1.0,OksenÃ¸yveien 8,47 67 82 69 50,Oil & Gas Equipment & Services,10.72,10.75,9.604258,0.1352612,0.0,,10.87,,5780829.0,,10.72,13.529028,1.45,10.75,5780829.0,,,,,1428624000.0,2.095818,,,10.26,2.0,NOK,,1517235.0,,,,2641240576.0,,,6201392.0,0.10022542,10.26,10.36,,58500.0,1517235.0,30.2,4.446352,,,4.362,10.33,False,,156700.0,10.87,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AKSO.OL,,,finmb_262890984,de83dc81-5e2c-33b0-8de5-4033c9d9a349,no_market,,0.408,,-0.03779,16.975,-0.5953189999999999,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,,0.43130723,0.46942002,1640908800.0,1593475200.0,,,130227946.0,10762226688.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,,
AKVA,AKVA Group,Industrials,63.4,63.2,63.8,3,LP,2098.95,-0.0094,-0.0216,-0.0063,-0.13119999999999998,-0.1924,4353,Industrials,1431.0,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,,Farm & Heavy Construction Machinery,64.0,64.0,59.992752,0.015625,15.3846,,64.0,,3419.0,,64.0,63.211765,1.0,64.0,3419.0,,,,2.0,1582502400.0,0.6550520000000001,,,63.4,2.0,NOK,515.44714,150.0,,,,2102115840.0,,,5181.0,0.6913288000000001,63.4,63.8,,49600.0,150.0,79.4,11.064572,,,41.3,63.2,False,0.0313,34200.0,64.0,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AKVA.OL,,,finmb_162314,26bd6576-1786-3449-87ad-4a86b019bce1,no_market,,1.054,,0.0013400001,28.254,-0.19395465,,5.73,,33156400.0,,,31.016,,,,1577750400.0,0.13203,4087000.0,0.12300000000000001,,,2.0441062,0.7511,1640908800.0,1593475200.0,,,8066625.0,3205763840.0,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,,
AMSC,American Shipping Company,Industrials,30.55,30.35,30.55,38,,1851.83,0.0029,0.0515,0.1602,0.0126,0.0212,1366,Industrials,3.0,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1.0,Building B,,Marine Shipping,31.35,30.8,25.671232,0.010845295,2.1353,,30.8,,65949.0,,31.35,28.204411999999998,0.34,30.8,65949.0,,,,3.62,1598486400.0,0.957026,,,30.1,2.0,NOK,197.09677,15749.0,,,,1851833984.0,,,74023.0,21.018728,30.1,30.55,,114600.0,15749.0,37.5,82.567566,,11.42,15.06,30.4,False,0.1153,172600.0,30.8,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AMSC.OL,,,finmb_22594564,5f072aeb-ed06-3e2d-be9d-4240fe9a0b8f,no_market,,27.345,,0.106709994,28.284000000000002,-0.07794118,,0.37,,60616500.0,,,2.6069999999999998,,,,1577750400.0,0.19708,9402000.0,0.155,,,11.71845,0.28123000000000004,1640908800.0,1593475200.0,,,43989211.0,2409197312.0,,,,,,0.5710000000000001,,,,,,,,https://logo.clearbit.com/americanshippingco.com,OksenOeyveien 10,
ANDF-ME,Andfjord Salmon,Consumer staples,51.0,50.5,51.0,13,,1718.73,0.022,-0.0192,-0.1297,,,8400,Consumer Defensive,,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,,Farm Products,49.9,50.9,54.486668,,0.0,,51.0,,31901.0,,49.9,55.28706,,50.9,31901.0,,,,,,,,,50.5,2.0,NOK,,5932.0,,,,1714844416.0,,,44484.0,1041.4893,50.5,51.0,,,5932.0,65.0,,,,46.5,50.5,False,,,51.0,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ANDF-ME.OL,,,finmb_570862527,c2ead10d-7e24-3d0e-83f0-a00e240c490e,no_market,,896.306,,0.0,-184.233,inf,,,,33624400.0,,,4.914,,,,1577750400.0,,-6394534.0,-0.214,,,10.37851,,1640908800.0,,,,,1475795328.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,8402 Sortland,
ABT,Aqua Bio Technology,Materials,5.45,5.35,5.45,54,LP,83.69,-0.0603,0.0283,0.15960000000000002,1.3291,1.5952000000000002,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,,Biotechnology,5.8,5.8,3.3852900000000004,0.17241378,0.0,,5.8,,292823.0,,5.8,5.036471,1.0,5.8,292823.0,,,,,1496880000.0,1.2967469999999999,,,5.2,2.0,NOK,,46218.0,,,,82151392.0,,,179096.0,63.428062,5.2,5.45,,320000.0,46218.0,8.8,-9.907407000000001,,,1.25,5.35,False,,330000.0,5.8,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ABT.OL,,,finmb_39453852,76bbadd4-afcb-3c7a-9fa1-f28f0b5bab06,no_market,,63.45399999999999,,0.0,-6.32,,,-0.54,,15355400.0,,,0.47700000000000004,,,,1577750400.0,0.02359,-13215518.0,-1.03,,,11.215933,0.80484,1640908800.0,1577750400.0,,,1789210.0,82185608.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,
AQUA,AqualisBraemar,Energy,5.35,5.4,5.5,40,,376.19,-0.0273,-0.0093,0.1889,0.4477,0.5179,0161,Energy,431.0,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,,Oil & Gas Equipment & Services,5.5,5.5,3.7973190000000003,0.0009090909,0.0,,5.6,,21047.0,,5.5,4.7455883000000005,0.005,5.5,21047.0,,,,0.2,1591833600.0,1.076655,,,5.35,2.0,NOK,26.616915000000002,1108241.0,,,,376192736.0,,,44068.0,5.665808999999999,5.35,5.5,,385400.0,1108241.0,5.85,38.214283,,,2.15,5.4,False,0.0374,402100.0,5.6,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AQUA.OL,,,finmb_266259656,dded3b9d-bf81-3318-91af-bb723732d611,no_market,,5.75,,0.18611999,227.66,,,0.14,,70316400.0,,,0.6859999999999999,,,,1577750400.0,0.07898,12358000.0,0.201,,,7.798833999999999,0.58599,1640908800.0,1585612800.0,,,20787638.0,381785504.0,,,,,,,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,
ARCHER,Archer,Energy,2.34,2.3,2.32,34,,345.43,-0.0189,-0.1019,0.0662,-0.2657,-0.4141,HM 08,Energy,4703.0,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,,Oil & Gas Drilling,2.38,2.4,2.189623,,0.0,,2.4,,288800.0,,2.38,2.2752939999999997,,2.4,288800.0,,,,,,2.885598,,,2.265,4.0,NOK,,127000.0,,,,345696768.0,,,460406.0,0.44308737,2.265,2.32,,100400.0,127000.0,4.65,38.916668,,,1.1,2.3,False,,503000.0,2.4,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ARCHER.OL,,,finmb_37612323,26846230-8099-3969-9e71-6176681a4c3f,no_market,,1.167,,-0.06473,10.498,-0.44,,0.06,,148050000.0,,,0.682,,,,1577750400.0,0.12627,-50500000.0,-0.341,,,3.4237537000000002,0.41856998,1640908800.0,1593475200.0,,,105861885.0,910159680.0,,1443398400.0,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,4th Floor 14 Par-la-Ville Road,
AZT,ArcticZymes Technologies,Health care,68.2,68.0,68.4,512,,3296.42,0.021,0.2222,0.6277,,,9294,Healthcare,36.0,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,47 77 64 89 00,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,47 77 64 89 01,Biotechnology,66.8,67.6,,,0.0,,69.4,,,,66.8,,,67.6,,,,,,,1.34727,,,67.2,2.0,NOK,81.87274000000001,183129.0,,,,3296426496.0,,,,25.365907999999997,67.2,68.2,,,183129.0,69.4,,,,67.2,68.2,False,,,69.4,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AZT.OL,,,finmb_13529463,f653d689-5ab6-3b70-8909-46de02bfd311,no_market,,24.54,,0.30978,76.625,,,,,48334700.0,,,1.73,,,,1577750400.0,0.0896,40258000.0,0.833,,,39.421963,0.3134,1640908800.0,1593475200.0,,,31030377.0,3189134080.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,PO Box 6463,
ARCUS,Arcus,Consumer staples,40.3,40.3,40.5,19,,2732.37,-0.0049,-0.0171,-0.0171,0.1507,0.1382,1483,Consumer Defensive,430.0,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,,Beverages—Wineries & Distilleries,40.5,40.6,36.922302,0.04098765,0.59290004,,40.6,,49750.0,,40.5,41.032352,1.66,40.6,49750.0,,,,1.66,1591833600.0,0.458083,,,40.3,2.0,NOK,14.454804999999999,10821.0,,,,2740931840.0,,,32880.0,0.9480988000000001,40.3,40.5,,0.0,10821.0,43.7,12.065868,,,27.1,40.3,False,0.04,0.0,40.6,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ARCUS.OL,,,finmb_245559265,a50437d1-bec9-3efb-a7fb-c397f67e33e1,no_market,,1.425,,0.06953,11.895999999999999,0.11263728,,3.34,,68013200.0,,,25.369,,,,1577750400.0,0.79032,201020992.0,2.7880000000000003,,,1.588553,0.15168999,1640908800.0,1593475200.0,,,26168738.0,4118761472.0,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,Postbox 64,
AFK,Arendals Fossekompani,Industrials,3100.0,3060.0,3100.0,31,,6787.2,0.0,0.0594,0.07400000000000001,0.2103,0.2058,4841,Utilities,2100.0,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,,Utilities—Renewable,3100.0,3100.0,2651.9565,0.018064516,,,3140.0,,111.0,,3100.0,2897.647,56.0,3100.0,111.0,,,,70.0,1598227200.0,0.299651,,,3100.0,2.0,NOK,,1209.0,,,,6802577920.0,,,78.0,1.584557,3100.0,3100.0,,2000.0,1209.0,3180.0,,,,2100.0,3060.0,False,0.0232,1500.0,3140.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,AFK.OL,,,finmb_9245759,a000b8fd-2894-3e82-8710-1dbe485e77e2,no_market,,1.492,,-0.0026100000000000003,20.052,0.23505974,,,,2194380.0,,,1326.569,,,,1577750400.0,0.012560001000000001,-34194000.0,-5.33,,,2.3368554,0.86077005,1640908800.0,1593475200.0,,,298019.0,6405584384.0,,1524787200.0,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,
ASETEK,Asetek,Information technology,88.3,88.3,88.8,37,,2265.11,-0.0011,0.1051,0.4061,1.8484,3.732,9220,Technology,100.0,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,45 96 45 00 48,Computer Hardware,88.4,88.0,48.944347,0.0013122170999999999,0.0,,88.9,,108414.0,,88.4,68.50883,0.11599999999999999,88.0,108414.0,,,,,1493164800.0,0.747386,,,87.9,2.0,NOK,,6912.0,,,,2233990144.0,,,68857.0,45.29307,87.9,88.8,,262100.0,6912.0,90.0,294.33333999999996,,,18.02,88.3,False,,89800.0,88.9,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ASETEK.OL,,,finmb_25262375,2fe1a9a0-d5f6-3926-928e-d278d88e3578,no_market,,44.864,,-0.01904,952.581,3.6772489999999998,,0.3,,25300000.0,,,1.526,,,,1577750400.0,0.63678,-939000.0,-0.04,,,57.863696999999995,0.008459999999999999,1640908800.0,1593475200.0,,,21434145.0,2212845056.0,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,Aalborg East,
ATEA,Atea,Information technology,104.4,104.2,104.6,35,,11481.2,0.0097,0.0116,-0.0243,-0.1882,-0.0519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLA NOK,Atlantic Petroleum,Energy,6.2,6.2,6.98,10,,22.93,0.016399999999999998,,-0.1066,-0.2102,,110,Energy,1.0,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1.0,Yviri vio Strond 4,,Oil & Gas E&P,6.1,7.0,6.801304300000001,,0.0,,7.0,,2331.0,,6.1,6.4282355,,7.0,2331.0,,,,,,1.4047610000000001,,,6.2,2.0,NOK,,10116.0,,,,20504268.0,,,1461.0,,6.2,6.98,,0.0,10116.0,9.9,,,,5.05,6.2,False,,0.0,7.0,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ATLA-NOK.OL,,,finmb_23704038,e878d28a-8567-302a-8aee-ad471ce9066f,no_market,,,,0.0,,-0.26060605,,,,3697860.0,,,-6.497999999999999,,,,1577750400.0,0.02009,,-2.673,,,,0.0,1640908800.0,1585612800.0,,,3510194.0,25958978.0,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,PO Box 1228,
ASA,Atlantic Sapphire,Consumer staples,104.5,104.0,104.5,67,,7449.4,0.0,-0.0095,-0.1111,-0.1938,0.0766,6392,Consumer Defensive,87.0,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1.0,Daugstadvegen 445,,Farm Products,104.0,104.5,113.17663999999999,,0.0,,105.0,,68775.0,,104.0,116.54411999999999,,104.5,68775.0,,,,,,1.253558,,,104.0,2.0,NOK,,8195.0,,,,7449397248.0,,,76789.0,1344.6565,104.0,105.0,,,8195.0,146.0,,,,68.2,104.0,False,,,105.0,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ASA.OL,,,finmb_367799271,9c80dd23-9e18-3418-a00d-c4583441c1b0,no_market,,1367.129,,-2.3740099999999997,-676.18,0.08786607,,,,71286096.0,,,2.928,,,,1577750400.0,0.33597,-13152000.0,-0.193,,,35.689890000000005,0.0,1640908800.0,1577750400.0,,,35767773.0,7573896704.0,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,
