ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
PSE,Petrolia,Energy,8.45,8.7,8.7,0,,499.68,,,0.0562,1.8167,1.7435,3036,Energy,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1.0,Office 401,357 2 5356500,Oil & Gas Equipment & Services,8.75,8.8,3.8078102999999994,,0.0,,8.9,,179316.0,,8.75,7.7014704,,8.8,,179316.0,,,,,,0.73461,,,8.35,2.0,NOK,,56446.0,,,,499680608.0,,,180608.0,7.5548925,8.35,8.6,,0.0,56446.0,12.6,,,,1.51,8.45,False,,0.0,8.9,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PSE.OL,finmb_884403,no_market,,7.945,,-0.0130900005,40.479,1.8409092,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,12.706766,0.9263,1640908800.0,1577750400.0,,,3429168.0,525499616.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,297.0,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
PNOR,PetroNor E&P Limited,Energy,0.93,0.92,0.92,0,,907.54,,,0.0108,-0.0843,-0.07519999999999999,W1S 4FF,Energy,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,,Oil & Gas E&P,0.935,0.922,0.8383708000000001,,0.0,,0.946,,206195.0,,0.935,0.96332353,,0.922,,206195.0,,,,,,,,,0.92,4.0,NOK,,76120.0,,,,907535168.0,,,268585.0,8.384781,0.92,0.934,,,76120.0,1.314,,,,0.45,0.92,False,,,0.946,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.454,,-0.123909995,31.241,-0.065,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,186.8,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,915011392.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,15.0,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PEXIP,Pexip Holding,Information technology,88.47,89.0,89.0,0,,8935.14,,,0.049,,,0283,Technology,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1.0,Lilleakerveien 2a,,Software—Application,89.0,89.0,88.25453,,0.0,,89.0,,388551.0,,89.0,85.50441,,89.0,,388551.0,,,,,,,,,87.81,2.0,NOK,162.92818,233906.0,,,,8936442880.0,,,397450.0,20.775614,87.81,88.15,,,233906.0,110.0,,,,78.8,88.11,False,,,89.0,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEXIP.OL,finmb_595955356,no_market,,16.546,,0.10345,117.13,inf,,,,101011000.0,,,10.802,,,,1577750400.0,,44497000.0,0.5429999999999999,,,8.19015,,1640908800.0,1585612800.0,,,40089179.0,7116911104.0,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,182.0,,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,
PGS,PGS,Energy,3.73,3.75,3.75,0,,1444.28,,,0.0875,-0.7831,-0.667,0283,Energy,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1.0,Lilleakerveien 4C,47 67 52 64 64,Oil & Gas Equipment & Services,3.819,3.9,5.9181957,,0.0,,3.9619999999999997,,4873611.0,,3.819,3.5407428999999997,,3.9,,4873611.0,,,,,1431648000.0,3.155052,,,3.72,4.0,NOK,,1302875.0,,,,1444282112.0,,,6226679.0,1.7438808999999997,3.72,3.736,,294800.0,1302875.0,21.5,53.285713,,,2.745,3.7310000000000003,False,,84700.0,3.9619999999999997,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PGS.OL,finmb_345867,no_market,,3.085,,-0.22507,3.608,-0.6642637,,0.07,,387207008.0,,,1.2229999999999999,,,,1577750400.0,0.86055,-186400000.0,-0.518,,,3.0498772,0.0,1640908800.0,1593475200.0,,,323947534.0,2555036928.0,,1166400000.0,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,1256.0,,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
PHLY,Philly Shipyard,Industrials,75.8,80.0,80.0,0,,917.78,,,0.0767,0.7752,0.9947,0250,Industrials,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1.0,Vika Atrium,47 23 11 91 01,Aerospace & Defense,73.8,75.0,62.74525500000001,0.0033875338,0.0,,80.0,,13751.0,,73.8,72.71765,0.25,75.0,,13751.0,,,,,1487808000.0,0.721835,,,74.4,2.0,NOK,,11814.0,,,,917778880.0,,,11487.0,54.60694,74.4,77.0,,10800.0,11814.0,113.5,,,,31.0,75.8,False,,15000.0,80.0,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHLY.OL,finmb_39587073,no_market,,51.958999999999996,,-0.56,-37.695,0.96800005,,,,12107900.0,,,8.152000000000001,,,,1577750400.0,0.2543,-9412000.0,-0.778,,,9.298331,0.59282,1640908800.0,1585612800.0,,,4017159.0,873278912.0,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,300.0,Munkedamsveien 45,,,,578256d6-6e37-3d39-b0d8-fd12b4a314fd,
PHO,Photocure,Health care,74.4,74.4,74.4,0,LP,1978.55,,,0.0568,-0.16870000000000002,0.428,0275,Healthcare,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,47 22 06 22 10,Norway,[],http://www.photocure.com,1.0,Hoffsveien 4,47 22 06 22 18,Drug Manufacturers—Specialty & Generic,75.2,74.8,73.59087,,0.0,,74.8,,196723.0,,75.2,72.05294,,74.8,,196723.0,,,,,1369267200.0,0.35423899999999997,,,72.8,2.0,NOK,85.81315,192517.0,,,,1978548992.0,,,327028.0,6.958587,72.8,74.4,,97900.0,192517.0,123.0,59.52,,,42.45,74.1,False,,140900.0,74.8,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHO.OL,finmb_558837,no_market,,5.275,,0.06695,39.849000000000004,0.33570158,,1.25,,26593400.0,,,8.742,,,,1577750400.0,0.11812,19036000.0,0.867,,,8.510639,0.1857,1640908800.0,1585612800.0,,,17989213.0,1499981312.0,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,67.0,,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
PPG PREF,Pioneer Property Group,Real estate,102.0,101.0,102.0,0,,496.59,,,0.02,0.0486,0.0775,0158,Real Estate,"Pioneer Property Group ASA invests in and rents properties. Its portfolio comprises 13 preschool properties in Sweden, the Netherlands, and Poland. The company was incorporated in 2015 and is based in Oslo, Norway.",Oslo,47 97 76 92 00,Norway,[],http://www.pioneerproperty.no,1.0,Radhusgata 23,,Real Estate Services,102.0,102.0,99.87956,,,,102.0,,1525.0,,102.0,100.617645,,102.0,,1525.0,,,,7.5,1601424000.0,,,,102.0,2.0,NOK,1.2614083,56.0,,,,1254416384.0,,,6341.0,-1096.5178,102.0,102.0,,38500.0,56.0,104.0,,,,94.0,101.0,False,0.0743,18200.0,102.0,OSL,Pioneer Property Group,Pioneer Property Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PPG-PREF.OL,finmb_297114713,no_market,,745.837,,0.0,,0.0,,,,12298200.0,,,245.075,,,,1577750400.0,0.18000999,-52484000.0,80.862,,,0.41619912,0.27566999999999997,1640908800.0,1577750400.0,,,,-853237056.0,,,,,,6.7170000000000005,,,,,,,,https://logo.clearbit.com/pioneerproperty.no,2.0,,,,,2bd77545-ed44-3e93-afad-fcfcd8eb97a3,
PLCS,Polarcus,Energy,0.38,0.38,0.41,0,,195.24,,,0.0483,-0.7143,-0.6643000000000001,,Energy,"Polarcus Limited, a geophysical service company, provides marine seismic data acquisition and processing services to oil and gas companies. The company operates a fleet of seismic vessels with 3D and 4D imaging capabilities; and offers a library of 3D multi-client projects. Its geophysical solutions include RightFLOW that integrates and accelerates seismic data acquisition and processing workflow; Cirrus, a suite of cloud-based applications and services designed to bring clients closer to acquired seismic data; XArray, an acquisition configuration to deliver un-interpolated data; and XArrayOBN, a hybrid technique combining towed streamer acquisition and ocean bottom node operations; and XArray 4D, which retains the 4D repeat sub-set of the baseline for analysis. The company operates in the Asia Pacific, Russia, Australia, Europe, Africa, the Middle East, the United Arab Emirates, Mauritania, Mexico, and North and South America. Polarcus Limited was incorporated in 2007 and is headquartered in Dubai, the United Arab Emirates.",Dubai,971 4 43 60 800,United Arab Emirates,[],http://www.polarcus.com,1.0,Reef Tower,,Oil & Gas Equipment & Services,0.37799999999999995,0.368,0.48299634,,0.0,,0.418,,437152.0,,0.37799999999999995,0.37664706,,0.368,,437152.0,,,,,,2.503484,,,0.368,4.0,NOK,,391096.0,,,,195239056.0,,,1644741.0,0.87124896,0.368,0.38,,2300000.0,391096.0,1.4280000000000002,-38.0,,,0.237,0.375,False,,6336300.0,0.418,OSL,POLARCUS LIMITED,Polarcus Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLCS.OL,finmb_46565274,no_market,,2.35,,-0.13535,17.374000000000002,-0.67130435,,-0.01,,513787008.0,,,0.084,,,,1577750400.0,0.06482,-30330000.0,-0.06,,,4.5238094,0.18273,1640908800.0,1593475200.0,,,469058550.0,526721152.0,,1495152000.0,1:10,,,,,,,,,,,https://logo.clearbit.com/polarcus.com,324.0,"Level 20 Jumeirah Lakes Towers, Cluster O PO Box 283373",,,,4eac5ff4-29c1-304e-93a0-edf2282070fb,
POL,Polaris Media,Communication services,34.2,34.2,35.8,0,,1667.71,,,0.0,-0.0284,0.2128,7014,Communication Services,"Polaris Media ASA operates as an Internet and digital media company in Norway. It also focuses on providing printing services. The company is based in Trondheim, Norway.",Trondheim,47 95 26 39 28,Norway,[],http://www.polarismedia.no,1.0,Ferjemannsveien 10,47 72 50 10 09,Publishing,34.2,34.6,35.256935,0.053801167999999996,0.524,,34.6,,1292.0,,34.2,35.882355,1.84,34.6,,1292.0,,,,,1557187200.0,0.586527,,,34.2,2.0,NOK,10.881324000000001,819.0,,,,1669756928.0,,,1797.0,0.6054082,34.2,35.8,,40200.0,819.0,48.0,,,,24.0,34.2,False,,50200.0,34.6,OSL,POLARIS MEDIA ASA,Polaris Media ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,POL.OL,finmb_4481045,no_market,,0.6759999999999999,,0.06044,8.946,0.20422542,,,,48823300.0,,,44.611999999999995,,,,1577750400.0,0.13904999,166695008.0,3.1430000000000002,,,0.7666099000000001,0.81512,1640908800.0,1585612800.0,,,10253374.0,1865655680.0,,,,,,,,,,,,,,https://logo.clearbit.com/polarismedia.no,,,,,,1cef6aeb-eb07-315a-a7ad-eaf321e9c395,
PLT,poLight,Information technology,81.9,84.5,84.5,0,LP,740.9,,,0.2959,1.0975,8.673300000000001,3188,Technology,"poLight ASA develops photographic lens for consumer devices and industrial applications. Its lens replicates the lens of the human eye enabling the implementation of autofocus functions for various applications. The company's product portfolio includes Tunable Optical Lens (TLens) products for front and back camera phones; wearables, including AR/VR devices; tablet PCs; HD video cameras; drones; handheld devices; and barcode readers, as well for industry applications, such as medical and retail. It also offers ASIC drivers that control the supply of variable voltage to TLens products and makes them to change focus. It has operations in Europe, Asia, and the United States. poLight ASA was founded in 2005 and is headquartered in Horten, Norway.",Horten,47 33 07 12 60,Norway,[],http://polight.com,1.0,Kongeveien 77,,Electronic Components,77.3,77.5,62.115715,,0.0,,82.0,,38884.0,,77.3,67.40881999999999,,77.5,,38884.0,,,,,,,,,77.0,2.0,NOK,,27191.0,,,,740897728.0,,,35837.0,212.04858,77.0,81.9,,0.0,27191.0,95.0,,,,6.6,80.8,False,,0.0,82.0,OSL,POLIGHT ASA,poLight ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLT.OL,finmb_39950814,no_market,,176.505,,0.0,-9.952,8.257485,,,,9046370.0,,,13.582,,,,1577750400.0,0.50662,-82413000.0,-10.154,,,6.0300400000000005,0.115959994,1640908800.0,1585612800.0,,,4214463.0,616710016.0,,,,,,,,,,,,,,https://logo.clearbit.com/polight.com,21.0,,,,,046cac0f-3777-35a9-8f0e-7c36293edb39,
PRS,Prosafe,Energy,1.4,1.35,1.41,0,,114.61,,,0.037000000000000005,-0.3367,-0.8619,4031,Energy,"Prosafe SE, together with its subsidiaries, owns and operates semi-submersible accommodation vessels in Europe, South America, and internationally. Its accommodation vessels are used for accommodation, engineering, construction, or storage capacity offshore. The company is also involved in the maintenance and modification of installations on fields for the production, hook-up and commissioning of new fields, tie-backs to existing infrastructure, and decommissioning activities. It owns and operates a fleet of seven semi-submersible accommodation vessels and one tender support vessel. The company primarily serves oil and gas industries. Prosafe SE was founded in 1972 and is based in Stavanger, Norway.",Stavanger,47 51 64 25 00,Norway,[],http://www.prosafe.com,1.0,Forusparken 2,,Oil & Gas Equipment & Services,1.4,1.3719999999999999,1.5856496,,0.0,,1.412,,65523.0,,1.4,1.410647,,1.3719999999999999,,65523.0,,,,,1440633600.0,1.3118459999999998,,,1.37,4.0,NOK,,112372.0,,,,114609880.0,,,170630.0,0.6266259,1.37,1.3840000000000001,,3800000.0,112372.0,11.002,-1.4736841999999999,,,1.0,1.3659999999999999,False,,4412500.0,1.412,OSL,PROSAFE SE (SN),Prosafe SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PRS.OL,finmb_6522039,no_market,,7.438,,0.0,18.162,-0.8627450999999999,,-0.95,,81864200.0,,,-9.763,,,,1577750400.0,0.4341,-1226800000.0,-13.949000000000002,,,,0.20045,1640908800.0,1585612800.0,,,68411519.0,1360362496.0,,1480982400.0,1:100,,,,,,,,,,,https://logo.clearbit.com/prosafe.com,150.0,,,,,fab88977-73e3-30c8-ba4f-4246afb217d5,
PROTCT,Protector Forsikring,Financials,41.65,39.1,43.0,0,,3410.56,,,-0.0975,-0.2059,-0.0394,0250,Financial Services,"Protector Forsikring ASA, a general insurance company, provides various insurance products to the commercial and public sectors, and the affinity insurance markets in Norway, Sweden, Denmark, the United Kingdom, and Finland. The company sells its products to non-marine industries through insurance brokers, and real estate agents and lawyers. Protector Forsikring ASA was founded in 2003 and is based in Oslo, Norway.",Oslo,47 24 13 17 00,Norway,[],http://www.protectorforsikring.no,1.0,StÃ¸perigata 2,,Insurance—Specialty,42.0,43.25,36.22971,0.05357143,0.0,,43.25,,47134.0,,42.0,44.185715,2.25,43.25,,47134.0,,,,,1492732800.0,1.351335,,,40.0,2.0,NOK,15.506329000000001,75547.0,,,,3410560256.0,,,63938.0,0.70878047,40.0,41.4,,7400.0,75547.0,55.75,9.380630499999999,,,20.02,39.2,False,,189600.0,43.25,OSL,PROTECTOR FORS ASA,Protector Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PROTCT.OL,finmb_20644228,no_market,,0.91,,0.0458,13.911,-0.071207464,,4.44,,81886200.0,,,27.256,,,,1577750400.0,0.22303,214120992.0,2.6860000000000004,,,1.5281040000000001,0.30537,1640908800.0,1593475200.0,,,66010127.0,4379661312.0,,,,,,,,,,,,,,https://logo.clearbit.com/protectorforsikring.no,384.0,,,,,ac391ae3-e333-359c-85de-0c566a1ff879,
QFR,Q-Free,Information technology,4.8,4.8,4.9,0,,428.27,,,0.0435,-0.29410000000000003,-0.2441,7053,Industrials,"Q-Free ASA supplies intelligent transportation system products and solutions worldwide. The company offers tolling products, such as dedicated short-range communication tags and readers, parking access control software and image based solutions, and electronic toll collection systems; parking guidance and parking access control systems; traffic, bicycle, and pedestrian detection and counting products, as well as weigh in motion, journey time monitoring, and weather and air-quality monitoring systems; local intersection/traffic controllers, and centralized traffic controller SW and cooperative ITS solutions; and advanced traffic management, traffic information, ramp metering, and truck parking products. It also provides service and maintenance services. The company was formerly known as Micro Design AS and changed its name to Q-Free ASA in 1998. Q-Free ASA was founded in 1984 and is headquartered in Trondheim, Norway.",Trondheim,47 73 82 65 00,Norway,[],http://www.q-free.com,1.0,Strindfjordvegen 1,,Infrastructure Operations,4.8,4.9,4.730803,,0.0,,4.98,,54605.0,,4.8,4.713529599999999,,4.9,,54605.0,,,,,,0.8193959999999999,,,4.76,4.0,NOK,,28094.0,,,,428272352.0,,,161800.0,0.46929225,4.76,4.8,,,28094.0,7.2,,,,3.34,4.76,False,,,4.98,OSL,Q-FREE ASA,Q-Free ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,QFR.OL,finmb_1779941,no_market,,0.7390000000000001,,-0.0502,95.309,-0.24409443,,,,89223400.0,,,4.5889999999999995,,,,1577750400.0,0.24962999,-45809000.0,-0.521,,,1.0459795,0.46799999999999997,1640908800.0,1593475200.0,,,64542450.0,674692992.0,,,,,,,,,,,,,,https://logo.clearbit.com/q-free.com,380.0,Ranheim,,,,bfc0f428-0ab8-3f1b-be51-912e13d9bbc5,
QFUEL-ME,Quantafuel,Industrials,33.0,34.0,34.0,0,,4146.9,,,0.3469,,,0283,Industrials,"Quantafuel AS, a technology-based energy company, which converts plastic waste to environment friendly fuels and chemicals in Norway. The company was founded in 2014 and headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.quantafuel.com,1.0,Lilleakerveien 2C,,Waste Management,31.25,32.0,118.53988000000001,,0.0,,34.4,,604028.0,,31.25,24.260735,,32.0,,604028.0,,,,,,1.234349,,,32.0,2.0,NOK,,758946.0,,,,4146912000.0,,,188706.0,8343.888,32.0,33.2,,,758946.0,275.0,,,,20.05,32.9,False,,,34.4,OSL,QUANTAFUEL ASA,Quantafuel ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,QFUEL-ME.OL,finmb_418823774,no_market,,7382.955,,0.0,-176.622,inf,,,,125664000.0,,,1.609,,,,1577750400.0,0.15267,-131388000.0,-1.175,,,20.509634,0.0,1640908800.0,1585612800.0,,,78121552.0,3669328384.0,,1594080000.0,10:1,,,,,,,,,,,https://logo.clearbit.com/quantafuel.com,25.0,,,,,72697af9-d52b-391e-b44d-8c49e18179e0,
