ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,industry,sector_yahoo,companyOfficers,maxAge,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,zip,longBusinessSummary,city,phone,country,website,address1,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,address2
NAVA,Navamedic,Health care,20.8,20.9,21.0,33,,315.47,-0.0048,0.07769999999999999,0.0722,0.1255,0.33990000000000004,Drug Manufacturers - Major,Healthcare,[],1.0,20.9,21.0,19.359783,,0.0,,21.4,,57455.0,,20.9,19.966177,,21.0,,57455.0,,,,,1271116800.0,0.347851,,,20.5,2.0,NOK,8.717519,16358.0,,,,315471520.0,,,20405.0,1.5855633999999998,20.5,21.0,,491200.0,16358.0,25.5,,,,12.3415,20.8,False,,96200.0,21.4,OSL,NAVAMEDIC ASA,Navamedic ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAVA.OL,finmb_26201104,no_market,,1.138,,0.109,-36.036,0.4083084,,,,15166900.0,,,6.676,,,,1577750400.0,0.13567,-26384224.0,2.386,,,3.115638,0.6138399999999999,1640908800.0,1585612800.0,,,3819255.0,226334368.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,1874534f-9016-3c5f-9005-de69a6ce30f9,
NKR,Nekkar,Industrials,3.81,3.78,3.8,61,,402.39,0.0438,0.016,0.0214,0.8584999999999999,0.3344,Diversified Machinery,Industrial Goods,[],1.0,3.65,3.65,2.8140147,1.0958903999999998,8.6957,,3.84,,107325.0,,3.65,3.7052940999999997,4.0,3.65,,107325.0,,,,4.0,1568937600.0,0.475609,,,3.65,4.0,NOK,1.838803,185080.0,,,,402385536.0,,,269604.0,1.5092438,3.65,3.8,,,185080.0,7.0,,,,1.505,3.78,False,1.0695,,3.84,OSL,NEKKAR ASA,Nekkar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NKR.OL,finmb_884363,no_market,,0.527,,0.73452,3.988,-0.45845693,,,,105613000.0,,,2.059,,,,1577750400.0,0.13253,47717000.0,2.072,,,1.8504127000000001,0.62224,1640908800.0,1577750400.0,,,42370002.0,140591072.0,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,185b0aea-df47-3f88-9093-af548aa196ba,
NEL,NEL,Industrials,18.35,18.34,18.35,4350,,25708.5,0.0391,-0.0216,-0.16920000000000002,1.1236,1.7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXT,NEXT Biometrics Group,Information technology,2.25,2.23,2.26,91,,170.5,0.0067,-0.0385,0.2201,-0.3408,-0.457,Scientific & Technical Instruments,Technology,[],1.0,2.23,2.24,2.5502580000000004,,0.0,,2.295,,279752.0,,2.23,2.1835883,,2.24,,279752.0,,,,,,2.897793,,,2.21,4.0,NOK,,340000.0,,,,170495392.0,,,758793.0,2.202157,2.21,2.235,,110000.0,340000.0,6.35,-0.36803278,,,1.07,2.23,False,,12400.0,2.295,OSL,NEXT BIOMETRICS GR,NEXT Biometrics Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NEXT.OL,finmb_61572672,no_market,,0.5770000000000001,,-2.0371099999999998,-0.302,-0.46265059999999997,,-6.1,,75944496.0,,,2.4019999999999997,,,,1577750400.0,0.03532,-157716992.0,-3.529,,,0.9346378000000001,0.38145,1640908800.0,1585612800.0,,,32628954.0,44639184.0,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,1140d622-f964-3ad8-bc48-278a028581e8,
NISB-ME,Nidaros Sparebank,Equity certificates,105.0,100.0,105.0,2,LP,117.5,-0.0094,,-0.0708,-0.02,0.06570000000000001,Money Center Banks,Financial,[],1.0,106.0,106.0,117.88321,0.051981132,0.2824,,106.0,,230.0,,106.0,110.882355,5.51,106.0,,230.0,,,,5.51,1583452800.0,,,,105.0,2.0,NOK,5.3843393,391.0,,,,118416896.0,,,129.0,1.3983219999999998,105.0,105.0,,,391.0,130.0,,,,103.0,100.0,False,0.051999997,,106.0,OSL,NIDAROS SPAREBANK,Nidaros Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,NISB-ME.OL,finmb_213538882,no_market,,10.97,,0.25988,,,,,,1127780.0,,,421.29,,,,1577750400.0,,22008000.0,19.500999999999998,,,0.24923448,,1640908800.0,1585612800.0,,,,928954496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8380deb5-13e1-3a0f-8f92-109b5d0c617c,
NORBIT,NORBIT,Information technology,15.5,15.5,15.7,41,LP,880.2,0.029900000000000006,0.0,0.1071,-0.2097,-0.3052,Scientific & Technical Instruments,Technology,[],1.0,15.05,15.25,15.790189999999999,0.019933555,0.0,,15.9,,18603.0,,15.05,14.775,0.3,15.25,,18603.0,,,,0.6,1588636800.0,,,,15.2,2.0,NOK,18.278301000000003,44853.0,,,,880196928.0,,,40807.0,1.3295002,15.2,15.7,,,44853.0,24.7,,,,12.6,15.5,False,0.0381,,15.9,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.3419999999999999,,0.07274,8.283999999999999,-0.3340708,,,,56786900.0,,,7.886,,,,1577750400.0,0.14749,48155000.0,0.848,,,1.9655084999999999,0.54075,1640908800.0,1585612800.0,,,25260525.0,888198144.0,,,,,,-0.857,,,,,,,,,260.0,,,,,,,,,,,,4640b786-3211-395e-b406-24cdb3c10b51,
NOM,Nordic Mining,Materials,2.32,2.3,2.32,111,,458.18,0.0,-0.0043,-0.0645,0.1044,0.1656,Industrial Metals & Minerals,Basic Materials,[],1.0,2.32,2.3,2.044562,,0.0,,2.32,,276206.0,,2.32,2.3535294999999996,,2.3,,276206.0,,,,,,1.344367,,,2.25,4.0,NOK,,382369.0,,,,458181440.0,,,1049920.0,,2.25,2.32,,,382369.0,3.8,,,,1.25,2.3,False,,,2.32,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0.0,-5.22,0.11635065,,-0.18,,197492000.0,,,0.9179999999999999,,,,1577750400.0,0.06196,-97241000.0,-0.616,,,2.5272331,0.19563,1640908800.0,1585612800.0,,,161222408.0,389464896.0,,1481155200.0,1:6,,,,,,,,,,,,7.0,,,,,,,,,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe,
NANO,Nordic Nanovector,Health care,27.24,27.16,27.3,419,,1802.25,0.0195,0.1921,0.331,-0.1437,-0.2022,Biotechnology,Healthcare,[],1.0,26.66,26.9,19.761957000000002,,0.0,,27.46,,1025349.0,,26.66,21.569412,,26.9,,1025349.0,,,,,,0.9994190000000001,,,26.3,2.0,NOK,,287237.0,,,,1802250112.0,,,445948.0,,26.3,27.22,,10000.0,287237.0,40.0,-3.4221106,,,9.57,27.12,False,,100000.0,27.46,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0.0,-2.9360000000000004,,,-7.96,,66161900.0,,,4.362,,,,1577750400.0,0.24163,-435830016.0,-7.274,,,6.2448416,0.14242,1640908800.0,1585612800.0,,,51454245.0,1383150080.0,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NOD,Nordic Semiconductor,Information technology,92.65,92.65,92.75,796,,16465.1,0.0221,-0.0196,0.1069,0.6634,1.342,Semiconductor Equipment & Materials,Technology,[],1.0,90.65,91.5,62.859123,,0.0,,93.0,,292773.0,,90.65,84.22941,,91.5,,292773.0,,,,,1308268800.0,1.4529610000000002,,,91.15,2.0,NOK,1116.2651,250274.0,,,,16465108992.0,,,473664.0,50.819492,91.15,92.8,,96500.0,250274.0,96.2,1158.125,,,31.48,92.6,False,,581300.0,93.0,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOD.OL,finmb_884166,no_market,,49.195,,0.04478,563.2909999999999,1.2949367,,0.08,,177712992.0,,,1.371,,,,1577750400.0,0.55627996,14507000.0,0.083,,,67.57840999999999,0.13182001,1640908800.0,1593475200.0,,,171036252.0,15938876416.0,,,,,,0.5,,,,,,,,,822.0,,,,,,,,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NHY,Norsk Hydro,Materials,28.32,28.3,28.32,4135,,58031.21,0.0268,0.0727,0.0355,-0.1324,0.0122,Aluminum,Basic Materials,[],1.0,27.58,27.66,25.627956,0.045322698,0.0,,28.42,,4558840.0,,27.58,27.014118,1.25,27.66,,4558840.0,,,,,1589241600.0,0.9378620000000001,,,27.66,2.0,NOK,,5147364.0,,,,58027675648.0,,,6753832.0,0.40827757,27.66,28.31,,410000.0,5147364.0,36.41,7.612903,,,19.135,28.3,False,,1100.0,28.42,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.508,,-0.03373,7.181,,,3.72,,2048999936.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.7672302,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,72248418304.0,,1147219200.0,5:1,,,,,,,,,,,,35000.0,,,,,,,,,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,Norske Skog,Materials,28.75,28.7,28.75,170,,2371.88,0.0035,0.0123,-0.0589,-0.276,,,,[],1.0,28.65,28.5,33.332935,0.2181501,0.6286,,28.9,,63007.0,,28.65,30.494286,6.25,28.5,,63007.0,,,,3.25,1587081600.0,,,,28.25,2.0,NOK,5.5673895,85145.0,,,,2371875072.0,,,148924.0,0.22281589,28.25,28.75,,,85145.0,45.05,,,,25.5,28.7,False,0.113199994,,28.9,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.253,,0.040110003,2.421,inf,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.47276855,0.66667,1640908800.0,1593475200.0,,,27535200.0,2692624896.0,,,,,,,,,,,,,,,2300.0,,,,,,,,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NORTH,North Energy,Energy,1.51,1.49,1.51,30,,177.05,0.01,0.06709999999999999,0.0863,-0.0195,0.0786,Independent Oil & Gas,Basic Materials,[],1.0,1.495,1.5,1.3183942,0.20066889999999998,,,1.54,,335351.0,,1.495,1.405,0.3,1.5,,335351.0,,,,0.3,1559088000.0,1.023228,,,1.485,4.0,NOK,,96777.0,,,,177050512.0,,,123956.0,200.51021,1.485,1.51,,3094400.0,96777.0,1.65,-1.6236559,,,0.9,1.49,False,0.22899999999999998,1019800.0,1.54,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-48.138999999999996,,0.0,2.177,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.67051506,0.54482,1640908800.0,1585612800.0,,,46214715.0,-42506868.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,6.7,6.55,6.68,38,,108.09,0.0535,0.0568,0.1858,-0.6755,-0.7931999999999999,Oil & Gas Drilling & Exploration,Basic Materials,[],1.0,6.36,6.4,6.865657000000001,,0.0,,6.7,,19329.0,,6.36,6.385587999999999,,6.4,,19329.0,,,,,,2.667612,,,6.4,2.0,NOK,,52369.0,,,,108091096.0,,,97708.0,4.6727953,6.4,6.68,,0.0,52369.0,33.5,-24.814814000000002,,,2.1,6.55,False,,0.0,6.7,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.498,,-0.77883005,,-0.80248445,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.42661572,0.39400002,1640908800.0,1585612800.0,,,8754259.0,80925992.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,7.75,7.69,7.75,81,,494.47,0.0211,0.133,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,226.6,226.2,227.0,132,,9725.4,0.0207,0.018000000000000002,0.0116,-0.0332,0.1632,Farm Products,Consumer Goods,[],1.0,222.0,225.0,223.56843999999998,0.011144144,0.6852,,228.6,,12828.0,,222.0,226.6647,2.474,225.0,,12828.0,,,,2.47,1591315200.0,0.002903,,,222.2,2.0,NOK,8.3579235,7177.0,,,,9725400064.0,,,31023.0,1.8110566000000003,222.2,227.2,,131900.0,7177.0,254.0,12.248649,,2.14,170.5,226.6,False,0.0111,42600.0,228.6,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.891,,0.22389999,25.36,0.12690353,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,2.95302,0.66208,1640908800.0,1585612800.0,,,13882894.0,10155161600.0,,1591315200.0,1:1,,,-0.73,,,,,,,,,175.0,,,,,,,,,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,1.45,1.45,1.45,12615,,5250.99,0.0739,-0.3141,-0.4643,-0.9617,-0.962,"Air Services, Other",Services,[],1.0,1.347,1.3475,11.058081,,0.0,,1.506,,36673589.0,,1.347,2.6051471,,1.3475,,36673589.0,,,,,,1.308943,,,1.347,4.0,NOK,,79017296.0,,,,5260600320.0,,,46073831.0,0.12087248,1.347,1.4480000000000002,,,79017296.0,48.17,,,,1.347,1.4445,False,,,1.506,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.426,,-0.03712,16.744,-0.9630959000000001,,,,3628000000.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.05782883,0.10098,1640908800.0,1577750400.0,,,1738635491.0,62071283712.0,,,,,,,,,,,,,,,9389.0,,,,,,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,153.0,152.5,153.0,56,LP,3688.96,-0.0033,0.0408,-0.0033,-0.3215,-0.4333,Independent Oil & Gas,Basic Materials,[],1.0,153.5,153.5,160.74379,,0.0,,153.5,,9138.0,,153.5,154.75,,153.5,,9138.0,,,,,,0.279907,,,151.5,2.0,NOK,15.647372,6540.0,,,,3688967680.0,,,18625.0,7.6693716,151.5,153.0,,50000.0,6540.0,255.0,8.926488,,,105.0,152.5,False,,200100.0,153.5,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,9.225,,0.43243000000000004,20.451,-0.3536842,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.421686599999999,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4437175296.0,,1431648000.0,1:100,,,,,,,,,,,,29.0,,,,,,,,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,76.6,76.6,76.7,1137,,14300.82,0.0464,0.119,0.1182,-0.1957,0.2915,Money Center Banks,Financial,[],1.0,73.25,73.25,65.71839,0.04341297,0.0,,76.85,,167098.0,,73.25,69.35,3.18,73.25,,167098.0,,,,,1588204800.0,1.5377459999999998,,,73.1,2.0,NOK,7.6753507,360915.0,,,,14300836864.0,,,391400.0,3.745256,73.1,76.7,,795000.0,360915.0,102.8,7.1588783,,,32.24,76.6,False,,50000.0,76.85,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.311,,0.48794997,,0.23109245,,10.7,,186695008.0,,,52.653999999999996,,,,1577750400.0,0.33036998,1863182976.0,9.98,,,1.4547802,0.32112998,1640908800.0,1585612800.0,,,105340787.0,20279103488.0,,,,,,-0.243,,,,,,,,,85.0,,,,,,,,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.3,11.2,11.3,50,,5577.97,0.0044,0.0,-0.0088,-0.1831,-0.032400000000000005,Real Estate Development,Financial,[],1.0,11.25,11.25,12.007518,0.012444445,0.3443,,11.45,,15171.0,,11.25,11.889706,0.14,11.25,,15171.0,,,,0.28,1581379200.0,0.545876,,,11.25,2.0,NOK,17.438272,26403.0,,,,5577973760.0,,,30558.0,2.8961442,11.25,11.3,,361700.0,26403.0,15.15,24.042553,,,9.24,11.25,False,0.0249,27100.0,11.45,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.827000000000001,,0.16937,21.734,-0.038461506,,0.47,,493625984.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7034363,0.80237997,1640908800.0,1593475200.0,,,84182909.0,13149288448.0,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,33.7,33.5,33.7,140,,2457.66,-0.0074,-0.0117,0.0531,-0.405,-0.4773,Railroads,Services,[],1.0,33.95,33.8,31.540146000000004,,0.0,,33.85,,35800.0,,33.95,32.44412,,33.8,,35800.0,,,,,1524182400.0,0.394308,,,32.5,2.0,NOK,,91530.0,,,,2457663488.0,,,67814.0,0.38905546,32.5,33.7,,,91530.0,63.0,,,,18.8,33.5,False,,,33.85,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.5660000000000001,,-0.00602,33.722,-0.46111113,,,,72927696.0,,,38.059,,,,1577750400.0,0.34921002,-113000000.0,-0.682,,,0.88546735,0.20920999999999998,1640908800.0,1585612800.0,,,45703372.0,3574530304.0,,1384992000.0,1:100,,,,,,,,,,,,1986.0,,,,,,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,70.5,69.5,70.5,14,,8408.69,0.0217,0.0368,0.0217,0.1925,0.2127,Farm Products,Consumer Goods,[],1.0,69.0,71.0,66.36496,0.014492753999999998,0.4688,,71.0,,1421.0,,69.0,70.117645,1.0,71.0,,1421.0,,,,1.0,1589414400.0,0.5906899999999999,,,69.5,2.0,NOK,22.065727,2251.0,,,,8408675840.0,,,4247.0,5.2489989999999995,69.5,70.5,,8300.0,2251.0,80.0,11.137441,,1.26,46.0,69.5,False,0.0145000005,26300.0,71.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,4.919,,0.1451,16.249000000000002,0.1311475,,6.33,,119272000.0,,,37.542,,,,1577750400.0,0.029240001,232440992.0,3.195,,,1.8778968,0.93716,1640908800.0,1585612800.0,,,33225408.0,7879535616.0,,1407888000.0,10:1,,,-0.624,,,,,,,,,,,,,,,,,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,Observe Medical,Health care,14.3,14.1,14.45,17,,277.9,-0.0138,-0.0403,-0.1333,0.32659999999999995,,,,[],1.0,14.5,14.6,12.604498,,0.0,,15.05,,54768.0,,14.5,14.630882000000001,,14.6,,54768.0,,,,,,,,,14.3,2.0,NOK,,9115.0,,,,277900480.0,,,24610.0,1530.4828,14.3,14.45,,,9115.0,20.5,,,,5.902,14.1,False,,,15.05,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1385.4070000000002,,0.0,-17.225,inf,,,,19433600.0,,,0.9540000000000001,,,,1577750400.0,0.11623,-13250616.0,-0.8640000000000001,,,14.989517999999999,0.77686,1640908800.0,1585612800.0,,,5984410.0,251558096.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OCY,Ocean Yield,Energy,23.1,23.1,23.15,537,,4046.03,0.0109,0.0289,0.0276,-0.477,-0.4864,Shipping,Services,[],1.0,22.9,22.9,27.861315,0.021048035,,,23.35,,351910.0,,22.9,22.57059,0.48200000000000004,22.9,,351910.0,,,,4.5,1594598400.0,1.147502,,,22.85,2.0,NOK,,388828.0,,,,4046057472.0,,,458923.0,13.8848915,22.85,23.15,,,388828.0,56.7,,,11.03,19.8,23.1,False,0.1985,,23.35,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OCY.OL,finmb_212437935,no_market,,19.94,,-0.13520999,23.668000000000003,-0.5447316,,0.67,,175154000.0,,,4.644,,,,1577750400.0,0.13294,-57400000.0,-0.27899999999999997,,,4.9741599999999995,0.63466,1640908800.0,1593475200.0,,,63943066.0,5810509824.0,,,,,,2.135,,,,,,,,,17.0,,,,,,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
OTS,Oceanteam,Energy,3.09,3.0,3.09,32,,105.71,0.0619,0.0655,0.0767,-0.3694,-0.5775,Oil & Gas Equipment & Services,Basic Materials,[],1.0,2.91,2.94,3.3842335,,0.0,,3.24,,4804.0,,2.91,2.879706,,2.94,,4804.0,,,,,,1.334494,,,2.88,4.0,NOK,772.49994,46453.0,,,,105712912.0,,,9463.0,6.6574035,2.88,3.09,,150100.0,46453.0,8.51005,,,,2.5,3.08,False,,135600.0,3.24,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,9.442,,0.0085,26.76,-0.5983459,,,,34211300.0,,,1.7519999999999998,,,,1577750400.0,0.12597999,-815000.0,0.004,,,1.7636986000000001,0.047470003,1640908800.0,1577750400.0,,,32036792.0,149934768.0,,1574812800.0,1:23,,,,,,,,,,,,12.0,,,,,,,,,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODL,Odfjell Drilling,Energy,12.12,12.1,12.16,448,,2869.81,0.0394,0.0612,0.0937,-0.629,-0.4502,Oil & Gas Drilling & Exploration,Basic Materials,[],1.0,11.68,11.68,13.249343,,0.0,,12.2,,908919.0,,11.68,11.36647,,11.68,,908919.0,,,,,1395100800.0,1.9802549999999999,,,11.66,2.0,NOK,62.797924,681514.0,,,,2869809920.0,,,1368596.0,3.5030065,11.66,12.16,,181500.0,681514.0,33.8,86.57143,,,6.12,12.12,False,,820000.0,12.2,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.921,,0.06548,12.245,-0.4567442,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,45717000.0,0.193,,,2.7383642000000004,0.60887,1640908800.0,1585612800.0,,,92589335.0,4031631872.0,,,,,,1.2890000000000001,,,,,,,,,2581.0,,,,,,,,,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
ODF,Odfjell ser. A,Industrials,21.4,21.0,21.3,4,LP,1284.43,0.0,0.0338,-0.0228,-0.1925,-0.1371,Shipping,Services,[],1.0,21.4,21.3,22.359123,0.008551402,0.0,,21.5,,15631.0,,21.4,21.061764,0.183,21.3,,15631.0,,,,,1525824000.0,0.46225299999999997,,,21.3,2.0,NOK,,4150.0,,,,1670811264.0,,,12261.0,1.8682915,21.3,21.3,,24000.0,4150.0,32.0,-107.0,,,17.1,21.0,False,,49000.0,21.5,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.31,,-0.028560000000000002,19.73,-0.12653065,,-0.2,,60020300.0,,,6.516,,,,1577750400.0,0.07780000599999999,-25544000.0,-0.325,,,3.2842236000000002,0.58329,1640908800.0,1585612800.0,,,28257135.0,2960217344.0,,1115337600.0,2:1,,,,,,,,,,,,2383.0,,,,,,,,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
ODFB,Odfjell ser. B,Industrials,20.8,20.6,21.0,1,LP,390.13,,,0.0097,-0.2061,-0.1333,Shipping,Services,[],1.0,20.6,20.8,22.013868,0.008883495,0.0,,20.8,,1656.0,,20.6,20.544117,0.183,20.8,,1656.0,,,,,1525824000.0,0.46225299999999997,,,20.8,2.0,NOK,,250.0,,,,1687033856.0,,,3888.0,1.8864316000000003,20.8,21.0,,48200.0,250.0,32.0,,,,17.6,20.6,False,,11100.0,20.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODFB.OL,finmb_876111,no_market,,3.24,,-0.028560000000000002,19.31,,,,,18756200.0,,,6.516,,,,1577750400.0,0.16443,-25544000.0,-0.325,,,3.1921425,0.37213,1640908800.0,1585612800.0,,,28257135.0,2897196032.0,,1115337600.0,2:1,,,,,,,,,,,,2383.0,,,,,,,,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
