ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
DOF,DOF,Energy,0.58,0.57,0.58,26,,176.96,-0.0069,-0.0527,-0.0304,-0.6338,-0.8440000000000001,5392,Energy,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",Storebo,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,47 56 18 10 06,Oil & Gas Equipment & Services,,0.579,0.59,0.93194926,,0.0,,0.59,,230939.0,,0.579,0.6079091,,0.59,,230939.0,,,,,1242432000.0,1.961627,,,0.5720000000000001,4.0,NOK,164749.0,,,,176963728.0,,,725948.0,0.026707476,0.5720000000000001,0.5820000000000001,,4700000.0,164749.0,3.8,0.6764706,,,0.5,0.574,False,,1357000.0,0.59,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.975,,-0.97329,10.202,-0.8435135,,0.85,,307763008.0,,,-1.2830000000000001,,,,1577750400.0,0.04079,-6448999936.0,-20.38,,0.0644362,,0.57965,1640908800.0,1585612800.0,,,110942327.0,19710963712.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,3440.0,,,,,,
EAM,EAM Solar,Utilities,13.1,12.8,12.95,22,,89.76,-0.0187,-0.026,-0.1267,0.1197,-0.5467,0287,Utilities,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,,Utilities—Renewable,,13.35,13.35,12.535435000000001,,0.0,,13.35,,9331.0,,13.35,13.709091,,13.35,,9331.0,,,,,1399852800.0,0.667441,,,12.65,2.0,NOK,15866.0,,,,89763952.0,,,13983.0,,12.65,12.9,,,15866.0,30.4,,,,6.66,12.8,False,,,13.35,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.5474576,,,,6852210.0,,,,,,,1577750400.0,0.28467,,,,0.0644362,,0.42780998,1640908800.0,1585612800.0,,,4010941.0,89763952.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.32,3.2,3.3,18,,206.34,0.0122,0.0,-0.0405,-0.3664,-0.4276,5443,Energy,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",Bomlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,,Oil & Gas Equipment & Services,,3.28,3.26,4.1383333,,0.0,,3.36,,4079.0,,3.28,3.3666666,,3.26,,4079.0,,,,,1400198400.0,0.7802319999999999,,,3.2,4.0,NOK,10985.0,,,,206338000.0,,,15360.0,0.3362361,3.2,3.28,,182600.0,10985.0,6.12,-0.7248908000000001,,,3.08,3.2,False,,1000000.0,3.36,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.554,,-1.10569,13.033,-0.44027305,,,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.0644362,0.3221112,0.7988,1640908800.0,1585612800.0,,,12191344.0,2181072896.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,514.0,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.75,0.74,0.75,59,,97.57,-0.07339999999999999,-0.1024,-0.2074,-0.6435,-0.7612000000000001,7041,Energy,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,,Oil & Gas Equipment & Services,,0.804,0.7709999999999999,1.0569638000000001,,0.0,,0.7709999999999999,,188629.0,,0.804,0.8322726999999999,,0.7709999999999999,,188629.0,,,,,,2.641279,,,0.736,4.0,NOK,312687.0,,,,97572648.0,,,550283.0,1.1180292,0.736,0.748,,,312687.0,2.98,,,,0.5,0.74,False,,,0.7709999999999999,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.462,,0.13095,3.392,-0.72559726,,-0.08,,130970000.0,,,0.049,,,,1577750400.0,0.013819999999999999,11428000.0,0.08199999999999999,,0.0644362,15.204082500000002,0.59531,1640908800.0,1585612800.0,,,54838319.0,127622416.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,131.0,9.085365,,,,,
ELE,Element,Materials,5.0,4.87,5.0,151,,94.49,-0.0119,-0.015700000000000002,-0.1625,-0.0958,2.127,0250,Basic Materials,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,,Other Industrial Metals & Mining,,5.06,5.06,4.5562825,,0.0,,5.19,,94248.0,,5.06,5.692727,,5.06,,94248.0,,,,,,3.8732550000000003,,,4.86,4.0,NOK,309724.0,,,,94498000.0,,,893482.0,605.7564,4.86,5.14,,0.0,309724.0,9.5,,,,1.199,4.905,False,,0.0,5.19,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,680.115,,0.0,-36.444,2.264516,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.0644362,21.83406,0.28688,1640908800.0,1585612800.0,,,11864880.0,106098000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,2.0,,,,,,
ELK,Elkem,Materials,16.95,16.9,16.95,787,,9853.21,-0.0099,-0.1195,-0.1982,-0.2922,-0.2722,0277,Basic Materials,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1.0,Drammensveien 169,47 22 45 01 55,Specialty Chemicals,,17.12,17.01,18.898912,0.03504673,0.75949997,,17.14,,1585816.0,,17.12,19.934545999999997,0.6,17.01,,1585816.0,,,,0.6,1589155200.0,2.2909330000000003,,,16.66,2.0,NOK,809637.0,,,,9853205504.0,,,929568.0,0.44264174,16.66,16.94,,0.0,809637.0,26.4,3.8522727,,,10.92,16.82,False,0.0345,0.0,17.14,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.8320000000000001,,0.020659999999999998,8.118,-0.3057583,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.0644362,0.77952546,0.58916,1640908800.0,1593475200.0,,,238610457.0,18517211136.0,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,6370.0,21.455696,,,,,
ELOP-ME,ELOP,Information technology,4.95,4.95,5.0,232,,348.0,-0.0607,-0.0573,,,,2316,Technology,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,,Norway,[],http://www.elop.no,1.0,Nordvikvegen 50,,Scientific & Technical Instruments,,5.27,5.28,,,0.0,,5.306,,,,5.27,,,5.28,,,,,,,,,,,4.95,4.0,NOK,594512.0,,,,347999328.0,,,,,4.95,5.006,,,594512.0,5.306,,,,4.95,4.9505,False,,,5.306,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0.0,,,,,,70302896.0,,,,,,,,,,,,0.0644362,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,,
EMAS,EMAS Offshore,Energy,0.29,,,0,,127.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000.0,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDUR,Endúr,Energy,1.41,1.41,1.43,87,LP,399.16,-0.006999999999999999,-0.0537,-0.1845,0.2355,-0.1115,5160,Industrials,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1.0,DamsgArdsveien 229,,Conglomerates,LaksevAg,1.42,1.415,0.9884927,,0.0,,1.435,,1013428.0,,1.42,1.4489393999999998,,1.415,,1013428.0,,,,,,,,,1.39,4.0,NOK,563811.0,,,,399158304.0,,,2855574.0,0.7545925,1.39,1.42,,0.0,563811.0,3.2,,,,0.532,1.41,False,,0.0,1.435,OSL,ENDUR ASA,Endur ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.684,,-0.01554,-57.636,0.0070922375,,,,283091008.0,,,0.546,,,,1577750400.0,0.17669001,-15706000.0,-0.039,,0.0644362,2.5824175,0.70949996,1640908800.0,1585612800.0,,,87390757.0,361610336.0,,,,,,0.402,,,,,,,,https://logo.clearbit.com/endur.no,249.0,,,,,,
ENTRA,Entra,Real estate,124.0,124.0,124.3,1486,,22571.29,-0.0236,-0.035,-0.0267,-0.1286,-0.0151,0185,Real Estate,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1.0,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,,127.0,128.0,134.8971,0.037795275,0.3717,,128.0,,271522.0,,127.0,127.77273000000001,4.8,128.0,,271522.0,,,,4.8,1601596800.0,0.514534,,,124.0,2.0,NOK,293256.0,,,,22584367104.0,,,431690.0,8.880994,124.0,124.4,,168600.0,293256.0,168.6,17.127073,,3.68,96.2,124.3,False,0.0378,193700.0,128.0,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.691,,0.91663,20.274,-0.024577558,,7.24,,182132000.0,,,125.59,,,,1577750400.0,0.5023,2331000064.0,12.8,,0.0644362,0.9873398000000001,0.22298999,1640908800.0,1593475200.0,,,150093205.0,44987375616.0,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,181.0,9.6875,,,,,
EPIC-ME,Epic Gas,Energy,13.4,13.1,13.8,0,LP,1428.66,,,-0.0429,-0.08220000000000001,-0.0759,059818,Energy,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1.0,8 Eu Tong Sen Street,,Oil & Gas Midstream,"No.22-89, The Central",13.4,13.4,13.847101,,0.0,,13.4,,258.0,,13.4,13.884848999999999,,13.4,,258.0,,,,,,0.273837,,,13.4,2.0,NOK,705.0,,,,1428439936.0,,,89.0,7.906163,13.4,13.8,,,705.0,16.5,,,,13.4,13.1,False,,,13.4,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,9.722000000000001,,-0.01735,42.17100000000001,-0.07586211,,,,106600000.0,,,2.727,,,,1577750400.0,0.0,-3134591.0,-0.028999999999999998,,0.0644362,4.9138246,0.83456004,1640908800.0,1585612800.0,,,17242550.0,1756440064.0,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,,,,,,,
EQNR,Equinor,Energy,144.5,144.5,144.65,14307,,465487.41,0.046,0.0237,0.0144,-0.1469,-0.0661,4035,Energy,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1.0,Forusbeen 50,,Oil & Gas Integrated,,138.15,140.0,144.42891,0.0051393416,,,145.85,,3113331.0,,138.15,141.37576,0.71,140.0,,3113331.0,,,,8.48,1597363200.0,0.733139,,,138.25,2.0,NOK,5485537.0,,,,469349007360.0,,,4375531.0,8.986024,138.25,144.8,,,5485537.0,187.2,,,4.92,95.2,144.8,False,0.0614,,145.85,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EQNR.OL,finmb_989228,no_market,,9.41,,-0.04413,34.236,-0.12563294,,2.23,,3248090112.0,,,10.863,,,,1577750400.0,0.19812000000000002,-2304999936.0,-0.6970000000000001,,0.0644362,13.302033999999999,0.67271006,1640908800.0,1593475200.0,,,1016182440.0,491496013824.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,21412.0,,,,,,
EPR,Europris,Consumer discretionary,44.72,44.5,44.72,1063,,7415.41,-0.0058,-0.027000000000000003,-0.0009,0.3649,0.8539,1661,Consumer Defensive,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",Rolvsoy,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,,Discount Stores,,44.98,44.8,36.893238000000004,0.043352604,0.58669996,,45.18,,597601.0,,44.98,45.378788,1.95,44.8,,597601.0,,,,1.95,1588204800.0,0.794767,,,43.56,2.0,NOK,554133.0,,,,7415426048.0,,,805386.0,1.0640891000000001,43.56,44.72,,79600.0,554133.0,50.75,17.26641,,,23.6,44.68,False,0.0434,95300.0,45.18,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.556,,0.078049995,12.169,0.7639215,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.0644362,3.8995466,0.03046,1640908800.0,1593475200.0,,,159459440.0,10841504768.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,1814.0,13.634147,,,,,
EXTX-ME,EXACT Therapeutics,Health care,8950.0,9100.0,9800.0,3,,268211.36,0.0287,0.052300000000000006,,,,0379,Healthcare,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.phoenixsolutions.no,1.0,Ullernchausseen 64,,Biotechnology,,8700.0,8900.0,,,0.0,,9000.0,,,,8700.0,,,8900.0,,,,,,,,,,,8900.0,2.0,NOK,3.0,,,,1072845440.0,,,,144.43362,8900.0,9799.0,,,3.0,9000.0,,,,8900.0,9100.0,False,,,9000.0,OSL,EXACT THERAPEUTICS,Phoenix Solutions AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,144.434,,-2.0169599999999996,-68.354,,,,,119871.0,,,351.038,,,,1577750400.0,,-14981884.0,-124.98299999999999,,0.0644362,25.495815,,1640908800.0,,,,19610.0,1072845440.0,,,,,,,,,,,,,,https://logo.clearbit.com/phoenixsolutions.no,4.0,,,,,,
