ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
NOM,Nordic Mining,Materials,2.42,2.38,2.42,90,,477.93,-0.008199999999999999,0.0083,-0.0936,0.152,0.2511,0250,Basic Materials,7.0,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,47 22 94 77 90,Norway,[],http://www.nordicmining.com,1.0,Vika Atrium,Other Industrial Metals & Mining,Entrance A 5th Floor Munkedamsveien 45,2.44,2.44,2.1168478,,0.0,,2.45,,461649.0,,2.44,2.3311764999999998,,2.44,,461649.0,,,,,,1.330813,,,2.38,4.0,NOK,,324013.0,,,,477930656.0,,,1092208.0,,2.38,2.41,,,324013.0,3.8,,,,1.25,2.38,False,,,2.45,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0.0,-5.537999999999999,0.23192501,,,,197492000.0,,,0.9179999999999999,,,,1577750400.0,0.06196,-97241000.0,-0.616,,,2.6361656000000004,0.19563,1640908800.0,1585612800.0,,,161222408.0,413163936.0,,1481155200.0,1:6,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,47 22 94 77 91,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe,,
NANO,Nordic Nanovector,Health care,21.5,21.5,21.94,429,,1422.48,0.0267,0.0508,0.0508,-0.3226,-0.3892,0884,Healthcare,43.0,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1.0,Kjelsasveien 168 B,Biotechnology,,20.94,21.3,20.342660000000002,,0.0,,22.38,,144835.0,,20.94,20.403715,,21.3,,144835.0,,,,,,0.993604,,,20.94,2.0,NOK,,309127.0,,,,1422480896.0,,,585580.0,,20.94,21.82,,10000.0,309127.0,40.0,-2.701005,,,9.57,21.7,False,,100000.0,22.38,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0.0,-2.133,,,-7.96,,66161900.0,,,4.362,,,,1577750400.0,0.24163,-435830016.0,-7.274,,,4.928931700000001,0.14242,1640908800.0,1585612800.0,,,51454245.0,1004810048.0,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e,,
NOD,Nordic Semiconductor,Information technology,89.65,89.65,89.95,1826,,15828.22,0.0028000000000000004,0.0017,0.2538,0.6095,1.1315,7052,Technology,799.0,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1.0,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,89.4,89.85,59.31231999999999,,0.0,,91.25,,767504.0,,89.4,74.91324,,89.85,,767504.0,,,,,1308268800.0,1.402325,,,89.65,2.0,NOK,1262.6760000000002,472496.0,,,,15931969536.0,,,535653.0,52.066959999999995,89.65,90.05,,96500.0,472496.0,95.0,1120.625,,,31.48,89.85,False,,581300.0,91.25,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOD.OL,finmb_884166,no_market,,51.22,,0.04119,670.064,1.1035295,,0.08,,177712992.0,,,1.3319999999999999,,,,1577750400.0,0.55627996,12605000.0,0.071,,,67.3048,0.13182001,1640908800.0,1585612800.0,,,170570163.0,15672806400.0,,,,,,,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,,,,61ea7640-f972-397d-be57-4173fa2df326,,
NHY,Norsk Hydro,Materials,28.36,28.36,28.37,4325,,58113.18,0.0011,-0.0049,0.0582,-0.1311,-0.0689,0240,Basic Materials,35000.0,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,Aluminum,Vakero,28.33,28.58,26.22529,0.044122837000000005,,,28.81,,6211127.0,,28.33,27.13206,1.25,28.58,,6211127.0,,,,,1589241600.0,0.9331389999999999,,,28.35,2.0,NOK,,5966867.0,,,,58113044480.0,,,7510439.0,0.38645414,28.35,28.46,,410000.0,5966867.0,36.41,7.6236559999999995,,3.34,19.135,28.44,False,,1100.0,28.81,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.506,,-0.024149999,7.234,,,3.72,,2049120000.0,,,40.631,,,,1577750400.0,0.29948,-3631000064.0,-1.7730000000000001,,,0.6979892,0.34263000000000005,1640908800.0,1585612800.0,,,1338470400.0,76076843008.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,,
NSKOG,Norske Skog,Materials,29.6,29.6,29.7,240,,2442.0,-0.0117,-0.0436,-0.1358,-0.2546,,0213,Basic Materials,2300.0,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,Paper & Paper Products,,29.95,30.0,34.817066,0.20868114,0.6286,,30.45,,144335.0,,29.95,32.429413000000004,6.25,30.0,,144335.0,,,,3.25,1587081600.0,,,,29.6,2.0,NOK,5.731991000000001,71211.0,,,,2442000128.0,,,183144.0,0.22940348,29.6,29.9,,,71211.0,45.05,,,,25.5,29.65,False,0.1096,,30.45,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.263,,0.040110003,2.5180000000000002,inf,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.48674604,0.66667,1640908800.0,1593475200.0,,,27535200.0,2799875072.0,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,,
NORTH,North Energy,Energy,1.42,1.42,1.47,34,,166.5,0.0035,0.0179,0.0327,-0.0779,-0.0405,0252,Financial Services,3.0,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen alle 3,Asset Management,,1.415,1.485,1.3159058000000001,0.21201415,,,1.485,,47331.0,,1.415,1.3707353,0.3,1.485,,47331.0,,,,0.3,1559088000.0,1.0093020000000001,,,1.415,4.0,NOK,,57777.0,,,,166497840.0,,,100300.0,188.55928,1.415,1.425,,3094400.0,57777.0,1.65,-1.5268817,,,0.9,1.415,False,0.22899999999999998,1019800.0,1.485,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-58.762,,0.0,2.657,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.63055056,0.54482,1640908800.0,1585612800.0,,,47190249.0,-51886996.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,,
NODL,Northern Drilling,Energy,6.25,6.25,6.39,35,,100.83,0.039900000000000005,-0.0219,-0.1135,-0.6973,-0.8273,HM 08,Energy,2.0,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,6.01,5.73,8.324964,,0.0,,6.27,,38098.0,,6.01,6.599411999999999,,5.73,,38098.0,,,,,,2.652198,,,5.73,2.0,NOK,,28358.0,,,,100831248.0,,,111030.0,4.358950599999999,5.73,6.36,,0.0,28358.0,41.0,-23.148148000000003,,,2.1,6.06,False,,0.0,6.27,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.2539999999999996,,-0.77883005,,-0.8342069,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.39796242,0.39400002,1640908800.0,1585612800.0,,,,75279432.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,,
NOL,Northern Ocean Ltd.,Energy,5.54,5.45,5.54,65,,353.47,0.0532,0.0453,-0.17679999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,226.8,226.8,227.2,437,,9733.98,0.0309,0.0244,-0.0079,-0.032400000000000005,0.1335,7414,Consumer Defensive,175.0,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,220.0,220.0,225.99745,0.011245455,0.6852,,229.2,,22566.0,,220.0,232.95557000000002,2.474,220.0,,22566.0,,,,2.47,1591315200.0,0.052905999999999995,,,219.6,2.0,NOK,8.3653,27602.0,,,,9733984256.0,,,41160.0,1.8126552,219.6,227.2,,131900.0,27602.0,254.0,12.2594595,,2.14,170.5,227.0,False,0.0111,42600.0,229.2,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.875,,0.22389999,25.141,0.071080804,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,2.9556265,0.66208,1640908800.0,1585612800.0,,,13882894.0,10067317760.0,,1591315200.0,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,,
NAS,Norwegian Air Shuttle,Industrials,2.86,2.86,2.86,4510,,10201.77,-0.0138,-0.0066,-0.0272,-0.9242,-0.9364,1330,Industrials,9389.0,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1.0,Oksenoyveien 3,Airlines,,2.9,2.9,15.200906,,0.0,,2.95,,26024358.0,,2.9,3.0860000000000003,,2.9,,26024358.0,,,,,,1.360465,,,2.85,4.0,NOK,,15637493.0,,,,9352857600.0,,,43859937.0,0.21490003,2.85,2.891,,128200.0,15637493.0,48.17,-0.14172447,,,1.5,2.88,False,,6100.0,2.95,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.536,,-0.03712,18.03,-0.9364034999999999,,-20.18,,3270230016.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.11406238,0.10098,1640908800.0,1577750400.0,,,1593043186.0,66838413312.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,,
NOR,Norwegian Energy Company,Energy,157.0,157.0,157.5,64,LP,3785.4,0.0295,0.0129,-0.1155,-0.3038,-0.4678,0158,Energy,29.0,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,,152.5,154.0,169.4884,,0.0,,157.0,,4295.0,,152.5,161.36765,,154.0,,4295.0,,,,,,0.256395,,,152.5,2.0,NOK,16.056454000000002,7936.0,,,,3785411328.0,,,20466.0,7.869878,152.5,155.5,,50000.0,7936.0,300.5,9.159861,,,105.0,155.5,False,,200100.0,157.0,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,9.175,,0.43243000000000004,20.339000000000002,-0.48305082,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.5634303,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4412972032.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,,
NOFI,Norwegian Finans Holding,Financials,71.6,71.5,71.6,505,,13367.35,-0.0069,0.0192,0.0568,-0.2487,0.1661,1364,Financial Services,85.0,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,Snaroyveien 36,Banks—Regional,,72.1,72.1,68.44145,0.04410541,0.0,,72.9,,296323.0,,72.1,69.7353,3.18,72.1,,296323.0,,,,,1588204800.0,1.555813,,,71.35,2.0,NOK,7.174349,203466.0,,,,13367362560.0,,,567143.0,3.5007877,71.35,71.6,,795000.0,203466.0,102.8,6.691589,,,32.24,71.45,False,,50000.0,72.9,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.255,,0.48794997,,0.16855752,,10.7,,186695008.0,,,52.653999999999996,,,,1577750400.0,0.33036998,1863182976.0,9.98,,,1.3598207,0.32112998,1640908800.0,1585612800.0,,,99782877.0,20064405504.0,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,,
NPRO,Norwegian Property,Real estate,11.65,11.5,11.65,177,,5750.74,-0.0043,-0.0332,-0.0643,-0.1578,0.0148,0250,Real Estate,51.0,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1.0,Stoperigata 2,Real Estate Services,,11.7,12.0,12.324855,0.011965812,0.3443,,12.0,,30883.0,,11.7,12.09853,0.14,12.0,,30883.0,,,,0.28,1581379200.0,0.556976,,,11.45,2.0,NOK,17.978394,197099.0,,,,5750742528.0,,,26021.0,2.9858477000000003,11.45,11.7,,361700.0,197099.0,15.15,24.787232999999997,,,9.24,11.45,False,0.0234,27100.0,12.0,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.943,,0.16937,22.101999999999997,-0.008474588,,0.47,,493625984.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.72522414,0.80237997,1640908800.0,1593475200.0,,,86201838.0,13371419648.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,,
NRC,NRC Group,Industrials,35.0,35.0,35.45,153,,2552.47,0.0234,0.0542,0.1006,-0.3821,-0.4605,1366,Industrials,1986.0,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,,34.2,34.2,33.588043,,0.0,,35.6,,31504.0,,34.2,31.808822999999997,,34.2,,31504.0,,,,,1524182400.0,0.377325,,,34.2,2.0,NOK,,62958.0,,,,2552469248.0,,,85323.0,0.4040635,34.2,35.5,,,62958.0,66.5,,,,18.8,35.6,False,,,35.6,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.569,,-0.00602,33.894,-0.4818182,,,,72927696.0,,,38.059,,,,1577750400.0,0.34921002,-113000000.0,-0.682,,,0.91962487,0.20920999999999998,1640908800.0,1585612800.0,,,46721611.0,3592752128.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,,
