ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
ABT,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1,Fornebuveien 37,Biotechnology,,4.8,4.86,3.2539854,0.20833333,0,,5.2,,74367,,4.8,4.804706,1,4.86,,74367,,,,,1496880000,1.296747,,,4.86,2,NOK,,49289,,,,79080312,,,161111,61.05692,4.86,5.25,,320000,49289,7.55,-9.537037,,,1.25,5.15,False,,330000,5.2,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ABT.OL,finmb_39453852,no_market,,51.599,,0,-5.139,1.5714288,,-0.54,,15355400,,,0.477,,,,1577750400,0.02359,-13215518,-1.03,,0.15912509,10.796646,0.80484,1640908800,1577750400,,,1905450,66830220,,1309132800,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,
ASC,0250,Financial Services,275,"ABG Sundal Collier Holding ASA, together with its subsidiaries, provides investment banking, stock broking, and corporate advisory services in Norway, Sweden, Denmark, and internationally. It operates in two segments, Markets and Investment Banking. The Markets segment offers financial services, such as brokerage, trading and execution of equities, bonds, derivatives, structured products, and FX. The Investment Banking segment provides corporate advisory services, including ECM, DCM, mergers and acquisitions, and financial restructuring. The company also provides equity research, credit research, and corporate and strategic access services; and project finance services. ABG Sundal Collier Holding ASA was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,47 22 01 60 00,Norway,[],http://www.abgsc.com,1,Munkedamsveien 45 East,Capital Markets,7th floor,4.58,4.59,3.8425725,0.048034936,0.8062,,4.59,,212176,,4.58,4.392059,0.22,4.59,,212176,,,,0.22,1588118400,0.958768,,,4.58,4,NOK,9.978213,7396,,,,2019683840,,,416702,1.4290047,4.58,4.55,,185000,7396,4.625,10.651162,,10.54,2.69,4.525,False,0.048600003,340000,4.59,OSL,ABG SUN COL HLDG,ABG Sundal Collier Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASC.OL,finmb_2972520,no_market,,1.113,,0.17288,,0.39814818,,0.43,,440979008,,,1.493,,,,1577750400,0.19143,244343008,0.459,,0.15912509,3.067649,0.18238,1640908800,1593475200,,,342118857,1573620608,,,,,,0.229,,,,,,,,https://logo.clearbit.com/abgsc.com,,,,,,
AFG,0663,Industrials,5526,"AF Gruppen ASA, a contracting and industrial company, engages in civil engineering, environment, building, property, energy, and offshore businesses primarily in Norway and Sweden. The company's Civil Engineering business area undertakes civil engineering and niche projects related to roads and railways, port facilities, airports, tunnels, foundation work, power, and energy, as well as onshore facilities for oil and gas. Its Energy and Environment business area provides smart and energy efficient services for buildings and industry; demolition services; and receiving, treating, and recycling of materials. The company's Building business area develops, engineers, and builds commercial, residential, and public buildings, as well as rehabilitation projects. Its Property business area develops residential units and commercial buildings. The Sweden business area engages in building, civil engineering, property, and environmental activities in Sweden. The company's offshore business area undertakes the removal, demolition, and recycling of offshore installations; and new building, modification, and maintenance works related to cranes, modules, and rig services, as well as heating, ventilation, air conditioning, and cooling systems. It also provides services related to the maintenance and modification of onshore facilities for the oil and gas industry. AF Gruppen ASA was founded in 1985 and is headquartered in Oslo, Norway.",Oslo,47 22 89 11 00,Norway,[],http://www.afgruppen.com,1,Innspurten 15,Engineering & Construction,,178,177.8,167.41232,0.053370785,1.0266,,177.8,,9083,,178,177.72353,9.5,177.8,,9083,,,,12,1589760000,0.439024,,,174.2,2,NOK,21.436357,943,,,,18586593280,,,17817,0.77579904,174.2,177.2,,178000,943,185,21.096542,,5.43,124.5,175.8,False,0.0674,52100,177.8,OSL,AF GRUPPEN,AF Gruppen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFG.OL,finmb_6174594,no_market,,0.815,,0.03506,15.005,0.048358202,,8.39,,105009000,,,22.213,,,,1577750400,0.14407,840000000,8.257,,0.15912509,7.968307,0.60915,1640908800,1585612800,,,40215335,19537090560,,1263772800,5:1,,,-0.1,,,,,,,,https://logo.clearbit.com/afgruppen.com,,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,,11.19,11.01,9.896482,0.12957999,0,,11.1,,8091032,,11.19,13.500857,1.45,11.01,,8091032,,,,,1428624000,2.095818,,,10.8,2,NOK,,1311935,,,,2969617664,,,6008899,0.11268613,10.8,10.89,,58500,1311935,30.2,4.6866956,,,4.362,10.86,False,,156700,11.1,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.419,,-0.03779,17.434,-0.5665442,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.15912509,0.45462114,0.46942002,1640908800,1593475200,,,130227946,11053205504,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 82 69 50,,,,,
AKER,1366,Energy,21865,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerasa.com,1,OksenOeyveien 10,Oil & Gas Equipment & Services,,404.6,402,342.6703,0.029041028,0,,402,,92465,,404.6,388.5353,11.75,402,,92465,,,,11.75,1595289600,1.71777,,,394.6,2,NOK,,25559,,,,29590282240,,,189812,0.62815046,394.6,399.2,,111700,25559,566,15.177143,,,182.2,398.4,False,0.0287,108400,402,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKER.OL,finmb_12074458,no_market,,1.896,,-0.08871,34.945,-0.0614115,,26.25,,74272800,,,251.432,,,,1577750400,0.19775999,-4124000000,-56.266,,0.15912509,1.5845238,0.70268,1640908800,1593475200,,,67696448,89319030784,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,47 24 13 01 01,,,,,
AKA,1366,Energy,2112,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",BÃ¦rum,47 21 52 58 00,Norway,[],http://akastor.com,1,Building B,Oil & Gas Equipment & Services,OksenÃ¸yveien 10 Lysaker,6.14,6.14,5.475,,0,,6.14,,374106,,6.14,5.6186767,,6.14,,374106,,,,,1397174400,1.36353,,,5.99,2,NOK,,84807,,,,1626943744,,,492509,0.2872936,5.99,6.05,,52200,84807,12.4,14.974999,,,3.52,6,False,,227000,6.14,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKA.OL,finmb_874402,no_market,,0.698,,-0.0498,12.716,-0.44058502,,0.4,,271609984,,,14.855,,,,1577750400,0.25563,-152000000,-0.981,,0.15912509,0.40323123,0.51141,1640908800,1593475200,,,136612714,3954571520,,1175212800,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,,,,,,
AFK,4841,Utilities,,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,Utilities—Renewable,,2940,2960,2639.0579,0.01904762,,,2980,,51,,2940,2853.5293,56,2960,,51,,,,56,1588896000,0.299651,,,2960,2,NOK,,12,,,,6535408128,,,77,1.4081753,2960,2980,,2000,12,3180,,,,2100,2920,False,0.019,1500,2980,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.28,,-0.00090000004,16.95,0.113636374,,,,2193090,,,1321.135,,,,1577750400,0.012560001,-4194000,-1.907,,0.15912509,2.2556362,0.86077005,1640908800,1585612800,,,298391,5940092928,,1524787200,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,Postbox 64,41.5,41.5,36.74964,0.04,0.64839995,,41.5,,45404,,41.5,40.820587,1.66,41.5,,45404,,,,1.66,1591833600,,,,41.3,2,NOK,23.072626,4291,,,,2808945152,,,31756,0.97162485,41.3,41.3,,0,4291,43.7,12.36527,,,27.1,41.3,False,0.0385,0,41.5,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.442,,0.07019,11.667,0.09919572,,3.34,,68013200,,,24.381,,,,1577750400,0.79032,202920992,1.79,,0.15912509,1.693942,0.15168999,1640908800,1593475200,,,25962505,4168968704,,,,,,1.282,,,,,,,,https://logo.clearbit.com/arcus.no,,,,,,
ATLA NOK,110,Energy,1,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,Oil & Gas E&P,PO Box 1228,5.8,5.52,6.862754,,0,,6.12,,947,,5.8,6.5941176,,5.52,,947,,,,,,1.404761,,,5.52,2,NOK,,3793,,,,19745868,,,1246,,5.52,6.52,,0,3793,9.9,,,,5.05,5.54,False,,0,6.12,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.20727271,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.15912509,,0,1640908800,1585612800,,,3510194,21447588,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,,,,,,
ASETEK,9220,Technology,100,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1,Assensvej 2,Computer Hardware,Aalborg East,84.8,82.3,47.37732,0.0013679244,0,,83.9,,166119,,84.8,64.46764,0.116,82.3,,166119,,,,,1493164800,0.747386,,,81.6,2,NOK,,9288,,,,2087250048,,,66282,42.317986,81.6,82.7,,262100,9288,85.5,275,,,17.84,81.9,False,,89800,83.9,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000,EQUITY,ASETEK.OL,finmb_25262375,no_market,,43.083,,-0.01904,1492.377,3.275,,0.3,,25300000,,,1.526,,,,1577750400,0.63678,-939000,-0.04,,0.15912509,54.06291,0.00846,1640908800,1593475200,,,21417077,2124994944,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 48,,,,,
AURG,1930,Financial Services,,"Aurskog Sparebank provides various banking products and services. The company accepts savings accounts; and offers mortgage, car, other vehicle, construction, green business, and corporate loans, as well as small loans and refinancing. It also offers various bank cards; insurance products and services; and pension, guarantee, overdraft, leasing, and mobile and online banking services. The company operates through its branches in BjÃ¸rkelangen, Ãrnes, Jessheim, and SÃ¸rumsand, Norway. Aurskog Sparebank was founded in 1846 and is headquartered in Aurskog, Norway.",Aurskog,47 63 85 44 40,Norway,[],http://aurskog-sparebank.no,1,Senterveien 15,Banks—Regional,,197,200,188.17392,0.055837564,0.33580002,,200,,1132,,197,192.29411,11,200,,1132,,,,11,1582761600,0.047038,,,196,2,NOK,19.076208,2720,,,,633193472,,,410,2.6387568,196,200,,37700,2720,206,14.04134,,5.49,168,194,False,0.0558,22000,200,OSL,AURSKOG SPAREBANK,Aurskog Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,AURG.OL,finmb_11340276,no_market,,13.896,,0.45536998,,0.12137461,,14.03,,3214180,,,402.525,,,,1577750400,0.00057,33194000,10.327,,0.15912509,0.4894106,0.26146,1640908800,1585612800,,,2172368,3334404352,,,,,,-0.42,,,,,,,,https://logo.clearbit.com/aurskog-sparebank.no,47 63 85 44 41,,,,,
AWDR,AB32 6FL,Energy,144,"Awilco Drilling PLC provides drilling services to oil and gas companies in the United Kingdom and Norway. It owns and operates two semi-submersible drilling rigs. Awilco Drilling PLC was incorporated in 2009 and is based in Westhill, the United Kingdom.",Westhill,44 12 2473 7900,United Kingdom,[],http://www.awilcodrilling.com,1,2 Kingshill Park,Oil & Gas Drilling,Venture Drive Arnhall Business Park,3.01,3.01,5.645725,0,0,,3.01,,66534,,3.01,3.2844117,0,3.01,,66534,,,,,1526947200,1.426829,,,3.01,4,NOK,,4072,,,,164290320,,,111996,6.5616393,3.01,3.1,,43900,4072,20.5,-13.681818,,,2.95,3.02,False,,40300,3.01,OSL,AWILCO DRILLING PL,Awilco Drilling PLC,Europe/Oslo,CEST,False,7200000,EQUITY,AWDR.OL,finmb_84006438,no_market,,5.897,,-1.67258,-20.013,-0.8288889,,-0.22,,54581500,,,4.341,,,,1577750400,0.37112,-41878000,-0.785,,0.15912509,0.6933886,0.4371,1640908800,1593475200,,,13938478,147639312,,,,,,,,,,,,,,https://logo.clearbit.com/awilcodrilling.com,44 12 2473 7905,,,,,
AGS,1366,Industrials,8,"Axxis Geo Solutions ASA operates as an ocean bottom node seismic company. The company delivers tailored seismic solutions; and provides flexible project management and execution services to oil and gas companies worldwide. The company was founded in 2006 and is based in Lysaker, Norway.",Lysaker,47 48 09 55 55,Norway,[],http://www.axxisgeo.com,1,Strandveien 50,Marine Shipping,,0.696,0.67,0.7816087,,0,,0.69,,316881,,0.696,0.8534412,,0.67,,316881,,,,,1545264000,,,,0.66,4,NOK,,95650,,,,40586488,,,1509087,0.512857,0.66,0.688,,,95650,13.8984,,,,0.4,0.67,False,,,0.69,OSL,AXXIS GEO SOLUTION,Axxis Geo Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AGS.OL,finmb_610831375,no_market,,0.483,,-0.35246,2.176,-0.9319345,,,,58821000,,,0.038,,,,1577750400,0.00071000005,-27893100,-0.641,,0.15912509,18.157896,0.08083,1640908800,1585612800,,,24148969,38227468,,1562112000,1:50,,,,,,,,,,,https://logo.clearbit.com/axxisgeo.com,,,,,,
BSP-ME,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.blackseaproperty.no,1,Sagveien 23 A,Lodging,,2.96,3,3.2124639,,0,,3,,2062,,2.96,2.5988235,,3,,2062,,,,,,-6.350393,,,3,4,NOK,,200,,,,49263576,,,886,,3,2.96,,,200,7.32889,,,,1.5,2.16,False,,,3,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0,-36.26,-0.3569649,,,,16643100,,,6.561,,,,1577750400,,-6767000,-0.737,,0.15912509,0.45115075,,1640908800,1577750400,,,6894127,130788968,,1564531200,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,
AYFIE-ME,0279,Technology,,"Ayfie Group AS, a search company, provides knowledge discovery products and search solutions in the Nordics, Europe, and the United States. The company's platform includes technologies from the big data discovery, insight, linguistic analysis, and content analytics fields. It also provides products for eDiscovery, media, compliance, and search for various industries. In addition, the company offers a text analytics platform, such as forensics over research and automated prediction based on unstructured text data. The company was formerly known as VirtualWorks Group AS. Ayfie Group AS is headquartered in Oslo, Norway.",Oslo,47 48 31 08 00,Norway,[],http://www.ayfie.com,1,Karenslyst AllÃ© 49,Software—Application,,2.6,2.65,2.6413667,,0,,2.65,,147138,,2.6,2.6413667,,2.65,,147138,,,,,,,,,2.4,4,NOK,,92272,,,,264407312,,,840753,,2.4,2.4895,,,92272,3.6005,,,,2.15,2.4,False,,,2.65,OSL,AYFIE GROUP AS,ayfie Group AS,Europe/Oslo,CEST,False,7200000,EQUITY,AYFIE-ME.OL,finmb_420322075,no_market,,,,0,,0.019038439,,,,106209000,,,,,,,,,,,,0.15912509,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/ayfie.com,,,,,,
AVANCE,HM 08,Energy,8,"Avance Gas Holding Ltd, together with its subsidiaries, engages in the transportation of liquefied petroleum gas (LPG) worldwide. The company transports LPG from the Middle East Gulf and the United States Gulf/the United States East Coast to destinations in Europe, South America, India, and Asia. As of December 31, 2019, it operated through a fleet of 14 very large gas carriers. The company was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,472 200 4800,Bermuda,[],http://www.avancegas.com,1,Par-la-Ville Place,Oil & Gas Integrated,14 Par-la-Ville Road PO Box HM 1593,20.34,20.18,23.872826,0.014749263,0.1991,,20.28,,549818,,20.34,19.647648,0.3,20.18,,549818,,,,2.86,1583884800,1.839721,,,19.92,2,NOK,14.764012,114078,,,,1275273984,,,798480,4.385233,19.92,20.1,,66000,114078,58.4,62.562504,,,16.24,20.02,False,0.1367,90400,20.28,OSL,AVANCE GAS HLDGS L,Avance Gas Holding Ltd,Europe/Oslo,CEST,False,7200000,EQUITY,AVANCE.OL,finmb_116150043,no_market,,5.862,,0.29652,11.173,-0.2880416,,0.32,,63700000,,,6.179,,,,1577750400,0.1523,86232000,1.356,,0.15912509,3.2400067,0.36513,1640908800,1585612800,,,44520567,1704609024,,,,,,,,,,,,,,https://logo.clearbit.com/avancegas.com,,,,,,
ALNG,0250,Industrials,8,"Awilco LNG ASA, together with its subsidiaries, owns and operates liquefied natural gas (LNG) vessels in Norway. It owns two 156,000 cbm LNG TFDE membrane vessels. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 22 01 42 00,Norway,[],http://www.awilcolng.no,1,Beddingen 8,Integrated Freight & Logistics,Aker Brygge,1.145,1.145,1.3530072,,0,,1.145,,45900,,1.145,1.2060294,,1.145,,45900,,,,,,1.07317,,,1.145,4,NOK,,250,,,,151768608,,,246164,3.6343057,1.145,1.145,,500000,250,4.17,10.409091,,,0.872,1.12,False,,52300,1.145,OSL,AWILCO LNG ASA,Awilco LNG ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ALNG.OL,finmb_133244355,no_market,,9.232,,-0.053039998,19.879,-0.64751554,,0.11,,132549000,,,0.83,,,,1577750400,0.18263,-2215000,-0.016,,0.15912509,1.379518,0.63137,1640908800,1585612800,,,26517675,385531680,,,,,,,,,,,,,,https://logo.clearbit.com/awilcolng.no,47 22 01 43 70,,,,,
BGBIO,5009,Healthcare,28,"BerGenBio ASA, a clinical-stage biopharmaceutical company, develops medicines to treat immune evasive, drug resistant, and metastatic cancers. Its lead candidate is Bemcentinib, a bioavailable small molecule AXL inhibitor, which is in Phase II clinical development in two major cancer indications. The Phase II clinical trial program focuses on lung cancer, acute myeloid leukaemia, and myelodysplastic syndrome, as well as melanoma and triple negative breast cancer. In addition, it is developing tilvestamab, a function blocking antibody that is in Phase I clinical trial; and BGB601, a Phase I clinical trial antibody drug conjugate against human AXL that is linked to a cytotoxin. BerGenBio ASA has a collaboration agreement with Merck & Co. for clinical trials. The company was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 96 11 59,Norway,[],http://www.bergenbio.com,1,Jonas Lies vei 91,Biotechnology,,34.6,34.8,28.497215,,0,,35.5,,360379,,34.6,36.591175,,34.8,,360379,,,,,,2.063439,,,34.3,2,NOK,,111156,,,,3075915008,,,692607,14109.702,34.3,35.15,,0,111156,54,-9.155845,,,11.4,35,False,,0,35.5,OSL,BERGENBIO ASA,BerGenBio ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BGBIO.OL,finmb_107144331,no_market,,9877.86,,0,-10.033,1.4340348,,-3.85,,87260000,,,5.173,,,,1577750400,0.18125,-203530000,-3.336,,0.15912509,6.814228,0.45501998,1640908800,1585612800,,,44027360,2153373440,,,,,,,,,,,,,,https://logo.clearbit.com/bergenbio.com,,,,,,
ATEA,0605,Technology,7222,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1,Karvesvingen 5,Information Technology Services,Box 6472 Etterstad,107.4,107.4,98.45507,0.060521413,0.7065,,107.4,,31060,,107.4,104.47941,6.5,107.4,,31060,,,,6.5,1571875200,0.605691,,,105.8,2,NOK,22.995003,5565,,,,11635143680,,,76991,0.30885386,105.8,105.8,,20000,5565,137,15.266956,,5.64,66.2,105.6,False,0.0602,264300,107.4,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ATEA.OL,finmb_700601,no_market,,0.34,,0.01354,12.403,-0.049295783,,6.93,,109973000,,,33.081,,,,1577750400,0.58987,510000000,4.601,,0.15912509,3.1982105,0.25162,1640908800,1593475200,,,81691394,12825121792,,1149206400,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,,,,,,
